funcid,dim,milestone,error
10,50,1,1.533135e+04
10,50,2,1.533135e+04
10,50,3,1.455589e+04
10,50,5,1.455589e+04
10,50,10,1.455589e+04
10,50,20,1.390417e+04
10,50,30,1.390417e+04
10,50,40,1.390417e+04
10,50,50,1.354139e+04
10,50,60,1.354139e+04
10,50,70,1.303681e+04
10,50,80,1.303681e+04
10,50,90,1.303681e+04
10,50,100,1.303681e+04
10,50,1,1.549391e+04
10,50,2,1.485030e+04
10,50,3,1.485030e+04
10,50,5,1.425463e+04
10,50,10,1.371146e+04
10,50,20,1.371146e+04
10,50,30,1.371146e+04
10,50,40,1.371146e+04
10,50,50,1.371146e+04
10,50,60,1.371146e+04
10,50,70,1.371146e+04
10,50,80,1.371146e+04
10,50,90,1.371146e+04
10,50,100,1.371146e+04
10,50,1,1.498943e+04
10,50,2,1.498943e+04
10,50,3,1.498943e+04
10,50,5,1.498943e+04
10,50,10,1.298561e+04
10,50,20,1.298561e+04
10,50,30,1.298561e+04
10,50,40,1.298561e+04
10,50,50,1.298561e+04
10,50,60,1.298561e+04
10,50,70,1.298561e+04
10,50,80,1.298561e+04
10,50,90,1.298561e+04
10,50,100,1.298561e+04
10,50,1,1.547180e+04
10,50,2,1.524793e+04
10,50,3,1.522539e+04
10,50,5,1.521696e+04
10,50,10,1.466995e+04
10,50,20,1.382497e+04
10,50,30,1.382497e+04
10,50,40,1.382497e+04
10,50,50,1.382497e+04
10,50,60,1.382497e+04
10,50,70,1.381088e+04
10,50,80,1.381088e+04
10,50,90,1.324012e+04
10,50,100,1.324012e+04
10,50,1,1.534583e+04
10,50,2,1.494667e+04
10,50,3,1.494667e+04
10,50,5,1.447543e+04
10,50,10,1.416330e+04
10,50,20,1.416330e+04
10,50,30,1.416330e+04
10,50,40,1.416330e+04
10,50,50,1.404029e+04
10,50,60,1.404029e+04
10,50,70,1.404029e+04
10,50,80,1.333112e+04
10,50,90,1.333112e+04
10,50,100,1.333112e+04
10,50,1,1.532318e+04
10,50,2,1.524670e+04
10,50,3,1.491528e+04
10,50,5,1.488721e+04
10,50,10,1.337402e+04
10,50,20,1.337402e+04
10,50,30,1.337402e+04
10,50,40,1.337402e+04
10,50,50,1.337402e+04
10,50,60,1.337402e+04
10,50,70,1.337402e+04
10,50,80,1.337402e+04
10,50,90,1.337402e+04
10,50,100,1.337402e+04
10,50,1,1.553193e+04
10,50,2,1.539131e+04
10,50,3,1.539131e+04
10,50,5,1.526447e+04
10,50,10,1.415455e+04
10,50,20,1.373342e+04
10,50,30,1.373342e+04
10,50,40,1.373342e+04
10,50,50,1.373342e+04
10,50,60,1.373342e+04
10,50,70,1.373342e+04
10,50,80,1.373342e+04
10,50,90,1.373342e+04
10,50,100,1.346153e+04
10,50,1,1.522035e+04
10,50,2,1.522035e+04
10,50,3,1.521653e+04
10,50,5,1.521653e+04
10,50,10,1.440734e+04
10,50,20,1.440734e+04
10,50,30,1.331951e+04
10,50,40,1.331951e+04
10,50,50,1.331951e+04
10,50,60,1.331951e+04
10,50,70,1.331951e+04
10,50,80,1.331951e+04
10,50,90,1.331951e+04
10,50,100,1.331951e+04
10,50,1,1.528627e+04
10,50,2,1.448729e+04
10,50,3,1.448729e+04
10,50,5,1.441147e+04
10,50,10,1.441147e+04
10,50,20,1.435185e+04
10,50,30,1.435185e+04
10,50,40,1.419689e+04
10,50,50,1.419689e+04
10,50,60,1.377500e+04
10,50,70,1.377500e+04
10,50,80,1.321483e+04
10,50,90,1.321483e+04
10,50,100,1.321483e+04
10,50,1,1.516955e+04
10,50,2,1.516955e+04
10,50,3,1.438199e+04
10,50,5,1.438199e+04
10,50,10,1.399932e+04
10,50,20,1.399932e+04
10,50,30,1.399932e+04
10,50,40,1.399932e+04
10,50,50,1.399932e+04
10,50,60,1.364695e+04
10,50,70,1.328576e+04
10,50,80,1.328576e+04
10,50,90,1.319412e+04
10,50,100,1.273899e+04
