funcid,dim,milestone,error
16,50,1,8.032137e+03
16,50,2,7.757256e+03
16,50,3,5.603184e+03
16,50,5,5.603184e+03
16,50,10,5.603184e+03
16,50,20,5.603184e+03
16,50,30,5.603184e+03
16,50,40,5.270575e+03
16,50,50,5.093180e+03
16,50,60,4.775069e+03
16,50,70,4.775069e+03
16,50,80,4.517812e+03
16,50,90,4.489056e+03
16,50,100,4.489056e+03
16,50,1,7.532543e+03
16,50,2,7.532543e+03
16,50,3,7.532543e+03
16,50,5,6.525334e+03
16,50,10,5.876515e+03
16,50,20,5.876515e+03
16,50,30,5.347516e+03
16,50,40,5.347516e+03
16,50,50,4.458997e+03
16,50,60,4.458997e+03
16,50,70,4.458997e+03
16,50,80,3.848391e+03
16,50,90,3.848391e+03
16,50,100,3.848391e+03
16,50,1,7.401184e+03
16,50,2,7.113744e+03
16,50,3,6.986962e+03
16,50,5,6.986962e+03
16,50,10,6.220071e+03
16,50,20,4.678012e+03
16,50,30,4.678012e+03
16,50,40,4.678012e+03
16,50,50,4.633260e+03
16,50,60,4.633260e+03
16,50,70,4.633260e+03
16,50,80,4.633260e+03
16,50,90,4.633260e+03
16,50,100,4.633260e+03
16,50,1,7.649540e+03
16,50,2,6.180969e+03
16,50,3,6.180969e+03
16,50,5,6.180969e+03
16,50,10,6.180969e+03
16,50,20,6.043114e+03
16,50,30,6.041258e+03
16,50,40,5.413165e+03
16,50,50,5.118674e+03
16,50,60,4.601379e+03
16,50,70,4.601379e+03
16,50,80,4.404278e+03
16,50,90,4.404278e+03
16,50,100,4.404278e+03
16,50,1,7.381330e+03
16,50,2,7.381330e+03
16,50,3,6.750934e+03
16,50,5,6.750934e+03
16,50,10,6.621874e+03
16,50,20,5.839477e+03
16,50,30,4.808597e+03
16,50,40,4.808597e+03
16,50,50,4.808597e+03
16,50,60,4.500683e+03
16,50,70,4.500683e+03
16,50,80,4.500683e+03
16,50,90,4.500683e+03
16,50,100,4.500683e+03
16,50,1,7.197450e+03
16,50,2,6.492340e+03
16,50,3,6.492340e+03
16,50,5,6.492340e+03
16,50,10,6.492340e+03
16,50,20,5.503012e+03
16,50,30,5.503012e+03
16,50,40,4.624728e+03
16,50,50,4.624728e+03
16,50,60,4.624728e+03
16,50,70,4.624728e+03
16,50,80,4.624728e+03
16,50,90,4.624728e+03
16,50,100,4.624728e+03
16,50,1,6.711108e+03
16,50,2,6.711108e+03
16,50,3,6.711108e+03
16,50,5,6.711108e+03
16,50,10,5.389041e+03
16,50,20,5.389041e+03
16,50,30,5.072901e+03
16,50,40,4.835677e+03
16,50,50,4.766955e+03
16,50,60,4.766955e+03
16,50,70,4.539276e+03
16,50,80,4.539276e+03
16,50,90,4.539276e+03
16,50,100,4.539276e+03
16,50,1,7.503879e+03
16,50,2,6.235460e+03
16,50,3,6.235460e+03
16,50,5,6.235460e+03
16,50,10,6.235460e+03
16,50,20,6.044555e+03
16,50,30,5.351228e+03
16,50,40,5.351228e+03
16,50,50,4.894567e+03
16,50,60,4.844602e+03
16,50,70,4.579914e+03
16,50,80,4.579893e+03
16,50,90,4.579893e+03
16,50,100,4.579893e+03
16,50,1,7.694390e+03
16,50,2,7.259399e+03
16,50,3,6.373997e+03
16,50,5,6.226888e+03
16,50,10,5.578049e+03
16,50,20,5.578049e+03
16,50,30,5.578049e+03
16,50,40,5.578049e+03
16,50,50,4.819329e+03
16,50,60,4.819329e+03
16,50,70,4.637064e+03
16,50,80,4.637064e+03
16,50,90,4.446584e+03
16,50,100,4.446584e+03
16,50,1,7.370757e+03
16,50,2,7.351036e+03
16,50,3,7.351036e+03
16,50,5,5.979122e+03
16,50,10,5.979122e+03
16,50,20,5.979122e+03
16,50,30,5.911688e+03
16,50,40,5.140728e+03
16,50,50,5.140728e+03
16,50,60,5.012745e+03
16,50,70,4.691605e+03
16,50,80,4.691605e+03
16,50,90,4.691605e+03
16,50,100,4.691605e+03
