funcid,dim,milestone,error
13,50,1,3.245130e+10
13,50,2,3.245130e+10
13,50,3,3.245130e+10
13,50,5,3.245130e+10
13,50,10,3.245130e+10
13,50,20,1.533390e+10
13,50,30,1.533390e+10
13,50,40,1.533390e+10
13,50,50,8.142833e+09
13,50,60,8.142833e+09
13,50,70,8.142833e+09
13,50,80,7.005067e+09
13,50,90,7.005067e+09
13,50,100,7.005067e+09
13,50,1,2.188814e+10
13,50,2,2.188814e+10
13,50,3,2.188814e+10
13,50,5,2.188814e+10
13,50,10,2.188814e+10
13,50,20,2.188814e+10
13,50,30,2.188814e+10
13,50,40,2.072484e+10
13,50,50,1.966719e+10
13,50,60,1.716789e+10
13,50,70,1.033631e+10
13,50,80,1.033631e+10
13,50,90,1.033631e+10
13,50,100,1.033631e+10
13,50,1,3.678359e+10
13,50,2,3.507264e+10
13,50,3,3.065670e+10
13,50,5,3.065670e+10
13,50,10,2.668588e+10
13,50,20,2.582640e+10
13,50,30,1.895264e+10
13,50,40,1.895264e+10
13,50,50,1.895264e+10
13,50,60,1.592647e+10
13,50,70,9.603318e+09
13,50,80,9.603318e+09
13,50,90,9.603318e+09
13,50,100,9.603318e+09
13,50,1,3.178548e+10
13,50,2,3.178548e+10
13,50,3,3.178548e+10
13,50,5,3.178548e+10
13,50,10,3.178548e+10
13,50,20,2.116657e+10
13,50,30,2.116657e+10
13,50,40,1.333747e+10
13,50,50,1.333747e+10
13,50,60,1.135658e+10
13,50,70,1.135658e+10
13,50,80,1.135658e+10
13,50,90,1.135658e+10
13,50,100,1.135658e+10
13,50,1,4.026462e+10
13,50,2,3.533394e+10
13,50,3,3.533394e+10
13,50,5,2.743973e+10
13,50,10,2.485765e+10
13,50,20,2.485765e+10
13,50,30,1.821333e+10
13,50,40,1.713943e+10
13,50,50,1.474004e+10
13,50,60,1.345407e+10
13,50,70,1.023692e+10
13,50,80,1.023692e+10
13,50,90,1.023692e+10
13,50,100,1.023692e+10
13,50,1,3.046565e+10
13,50,2,3.020453e+10
13,50,3,3.020453e+10
13,50,5,3.020453e+10
13,50,10,2.555645e+10
13,50,20,2.555645e+10
13,50,30,2.555645e+10
13,50,40,2.036071e+10
13,50,50,1.647606e+10
13,50,60,1.364787e+10
13,50,70,1.085139e+10
13,50,80,1.085139e+10
13,50,90,1.085139e+10
13,50,100,1.085139e+10
13,50,1,3.159850e+10
13,50,2,3.159850e+10
13,50,3,3.159850e+10
13,50,5,3.159850e+10
13,50,10,2.563554e+10
13,50,20,1.897937e+10
13,50,30,1.897937e+10
13,50,40,1.897937e+10
13,50,50,1.522670e+10
13,50,60,1.163641e+10
13,50,70,1.163641e+10
13,50,80,1.163641e+10
13,50,90,1.163641e+10
13,50,100,1.163641e+10
13,50,1,2.301334e+10
13,50,2,2.301334e+10
13,50,3,2.301334e+10
13,50,5,2.301334e+10
13,50,10,2.301334e+10
13,50,20,2.301334e+10
13,50,30,1.600055e+10
13,50,40,1.600055e+10
13,50,50,1.600055e+10
13,50,60,8.087810e+09
13,50,70,8.087810e+09
13,50,80,8.087810e+09
13,50,90,8.087810e+09
13,50,100,8.087810e+09
13,50,1,3.103196e+10
13,50,2,3.103196e+10
13,50,3,2.444429e+10
13,50,5,2.444429e+10
13,50,10,2.372120e+10
13,50,20,2.372120e+10
13,50,30,1.690527e+10
13,50,40,1.469530e+10
13,50,50,1.469530e+10
13,50,60,1.469530e+10
13,50,70,1.152978e+10
13,50,80,1.152978e+10
13,50,90,1.152978e+10
13,50,100,1.152978e+10
13,50,1,3.929944e+10
13,50,2,2.221620e+10
13,50,3,2.221620e+10
13,50,5,2.221620e+10
13,50,10,2.151533e+10
13,50,20,2.151533e+10
13,50,30,2.151533e+10
13,50,40,2.151533e+10
13,50,50,1.559164e+10
13,50,60,1.559164e+10
13,50,70,9.619711e+09
13,50,80,9.619711e+09
13,50,90,9.619711e+09
13,50,100,9.619711e+09
