funcid,dim,milestone,error
3,10,1,3.186541e+04
3,10,2,3.186541e+04
3,10,3,3.186541e+04
3,10,5,3.186541e+04
3,10,10,2.499529e+04
3,10,20,2.499529e+04
3,10,30,1.445078e+04
3,10,40,7.484778e+03
3,10,50,7.484778e+03
3,10,60,7.033864e+03
3,10,70,7.033864e+03
3,10,80,6.180319e+03
3,10,90,6.180319e+03
3,10,100,6.180319e+03
3,10,1,4.333937e+04
3,10,2,4.333937e+04
3,10,3,3.866449e+04
3,10,5,2.943554e+04
3,10,10,2.180129e+04
3,10,20,2.180129e+04
3,10,30,3.525648e+03
3,10,40,3.525648e+03
3,10,50,3.525648e+03
3,10,60,3.525648e+03
3,10,70,3.525648e+03
3,10,80,3.525648e+03
3,10,90,3.525648e+03
3,10,100,3.525648e+03
3,10,1,4.973845e+04
3,10,2,2.569438e+04
3,10,3,2.569438e+04
3,10,5,2.569438e+04
3,10,10,2.569438e+04
3,10,20,2.488562e+04
3,10,30,1.670122e+04
3,10,40,1.003409e+04
3,10,50,1.003409e+04
3,10,60,8.126682e+03
3,10,70,8.126682e+03
3,10,80,5.702515e+03
3,10,90,5.702515e+03
3,10,100,5.702515e+03
3,10,1,5.279050e+04
3,10,2,5.279050e+04
3,10,3,3.568070e+04
3,10,5,1.896332e+04
3,10,10,1.896332e+04
3,10,20,1.268160e+04
3,10,30,1.268160e+04
3,10,40,1.214384e+04
3,10,50,9.477838e+03
3,10,60,9.477838e+03
3,10,70,3.248263e+03
3,10,80,3.248263e+03
3,10,90,3.248263e+03
3,10,100,3.248263e+03
3,10,1,1.899470e+04
3,10,2,1.610391e+04
3,10,3,1.610391e+04
3,10,5,1.610391e+04
3,10,10,1.610391e+04
3,10,20,1.610391e+04
3,10,30,1.308159e+04
3,10,40,1.308159e+04
3,10,50,1.152001e+04
3,10,60,6.890853e+03
3,10,70,6.890853e+03
3,10,80,6.890853e+03
3,10,90,6.890853e+03
3,10,100,6.890853e+03
3,10,1,5.952179e+04
3,10,2,5.877626e+04
3,10,3,4.394654e+04
3,10,5,2.198336e+04
3,10,10,2.197407e+04
3,10,20,1.263286e+04
3,10,30,1.263286e+04
3,10,40,1.263286e+04
3,10,50,8.424330e+03
3,10,60,6.853154e+03
3,10,70,6.853154e+03
3,10,80,6.853154e+03
3,10,90,6.853154e+03
3,10,100,6.853154e+03
3,10,1,5.842072e+04
3,10,2,4.533157e+04
3,10,3,4.468427e+04
3,10,5,2.762233e+04
3,10,10,2.762233e+04
3,10,20,2.762233e+04
3,10,30,1.397919e+04
3,10,40,1.006647e+04
3,10,50,6.055221e+03
3,10,60,4.881448e+03
3,10,70,4.881448e+03
3,10,80,4.881448e+03
3,10,90,4.881448e+03
