funcid,dim,milestone,error
23,30,1,8.972340e+02
23,30,2,8.964255e+02
23,30,3,8.964255e+02
23,30,5,8.411977e+02
23,30,10,8.411977e+02
23,30,20,7.918587e+02
23,30,30,7.795603e+02
23,30,40,7.266532e+02
23,30,50,7.218767e+02
23,30,60,7.075245e+02
23,30,70,6.818452e+02
23,30,80,6.818452e+02
23,30,90,6.818452e+02
23,30,100,6.818452e+02
23,30,1,9.020525e+02
23,30,2,8.844414e+02
23,30,3,8.738483e+02
23,30,5,8.738483e+02
23,30,10,8.568134e+02
23,30,20,7.674149e+02
23,30,30,7.623879e+02
23,30,40,7.184126e+02
23,30,50,7.184126e+02
23,30,60,7.184126e+02
23,30,70,7.184126e+02
23,30,80,7.184126e+02
23,30,90,7.184126e+02
23,30,100,7.184126e+02
23,30,1,9.768394e+02
23,30,2,8.988124e+02
23,30,3,8.988124e+02
23,30,5,8.755413e+02
23,30,10,7.777577e+02
23,30,20,7.777577e+02
23,30,30,6.990076e+02
23,30,40,6.990076e+02
23,30,50,6.990076e+02
23,30,60,6.990076e+02
23,30,70,6.990076e+02
23,30,80,6.990076e+02
23,30,90,6.778962e+02
23,30,100,6.778962e+02
23,30,1,7.982701e+02
23,30,2,7.982701e+02
23,30,3,7.982701e+02
23,30,5,7.982701e+02
23,30,10,7.580519e+02
23,30,20,7.580519e+02
23,30,30,7.084320e+02
23,30,40,7.084320e+02
23,30,50,7.084320e+02
23,30,60,7.084320e+02
23,30,70,6.984391e+02
23,30,80,6.984391e+02
23,30,90,6.980578e+02
23,30,100,6.980578e+02
23,30,1,9.813317e+02
23,30,2,8.855043e+02
23,30,3,8.855043e+02
23,30,5,8.656790e+02
23,30,10,7.857791e+02
23,30,20,7.376686e+02
23,30,30,7.217641e+02
23,30,40,7.217641e+02
23,30,50,7.217641e+02
23,30,60,7.133700e+02
23,30,70,7.133700e+02
23,30,80,7.133700e+02
23,30,90,7.133700e+02
23,30,100,7.133700e+02
23,30,1,8.318487e+02
23,30,2,8.318487e+02
23,30,3,8.318487e+02
23,30,5,8.318487e+02
23,30,10,8.217138e+02
23,30,20,7.884401e+02
23,30,30,7.621758e+02
23,30,40,7.621758e+02
23,30,50,7.621758e+02
23,30,60,7.621758e+02
23,30,70,7.576728e+02
23,30,80,7.409282e+02
23,30,90,7.409282e+02
23,30,100,7.409282e+02
23,30,1,9.459319e+02
23,30,2,9.053882e+02
23,30,3,8.206990e+02
23,30,5,8.003028e+02
23,30,10,7.854332e+02
23,30,20,7.761797e+02
23,30,30,7.285902e+02
23,30,40,7.285902e+02
23,30,50,7.285902e+02
23,30,60,7.260402e+02
23,30,70,7.094011e+02
23,30,80,7.094011e+02
23,30,90,7.048832e+02
23,30,100,7.048832e+02
23,30,1,8.870720e+02
23,30,2,8.849412e+02
23,30,3,8.849412e+02
23,30,5,8.849412e+02
23,30,10,7.767013e+02
23,30,20,7.659847e+02
23,30,30,7.550617e+02
23,30,40,7.550617e+02
23,30,50,7.550617e+02
23,30,60,7.550617e+02
23,30,70,7.550617e+02
23,30,80,7.550617e+02
23,30,90,7.550617e+02
23,30,100,7.550617e+02
23,30,1,8.651705e+02
23,30,2,8.651705e+02
23,30,3,8.651705e+02
23,30,5,8.651705e+02
23,30,10,8.212495e+02
23,30,20,7.850179e+02
23,30,30,7.633705e+02
23,30,40,7.633705e+02
23,30,50,7.633705e+02
23,30,60,6.861467e+02
23,30,70,6.861467e+02
23,30,80,6.861467e+02
23,30,90,6.861467e+02
23,30,100,6.814386e+02
23,30,1,9.392522e+02
23,30,2,9.001629e+02
23,30,3,8.005690e+02
23,30,5,8.005690e+02
23,30,10,8.005690e+02
23,30,20,7.939102e+02
23,30,30,7.939102e+02
23,30,40,7.939102e+02
23,30,50,7.493663e+02
23,30,60,7.105454e+02
23,30,70,7.090168e+02
23,30,80,6.899151e+02
23,30,90,6.899151e+02
23,30,100,6.899151e+02
