funcid,dim,milestone,error
30,10,1,1.710847e+07
30,10,2,7.012816e+06
30,10,3,6.841135e+06
30,10,5,3.384698e+06
30,10,10,1.890469e+06
30,10,20,1.890469e+06
30,10,30,1.890469e+06
30,10,40,1.444493e+06
30,10,50,2.285516e+05
30,10,60,2.285516e+05
30,10,70,2.285516e+05
30,10,80,2.285516e+05
30,10,90,1.256776e+05
30,10,100,1.256776e+05
30,10,1,2.818309e+06
30,10,2,2.818309e+06
30,10,3,3.509985e+05
30,10,5,3.509985e+05
30,10,10,3.509985e+05
30,10,20,3.509985e+05
30,10,30,3.509985e+05
30,10,40,3.509985e+05
30,10,50,3.509985e+05
30,10,60,3.509985e+05
30,10,70,3.509985e+05
30,10,80,3.509985e+05
30,10,90,3.509985e+05
30,10,100,3.509985e+05
30,10,1,4.396885e+06
30,10,2,4.396885e+06
30,10,3,1.162063e+06
30,10,5,9.485711e+05
30,10,10,9.485711e+05
30,10,20,9.485711e+05
30,10,30,9.485711e+05
30,10,40,9.485711e+05
30,10,50,9.485711e+05
30,10,60,3.224563e+05
30,10,70,3.166482e+05
30,10,80,1.519855e+05
30,10,90,1.519855e+05
30,10,100,1.519855e+05
30,10,1,5.916545e+06
30,10,2,3.878763e+06
30,10,3,3.661262e+06
30,10,5,3.661262e+06
30,10,10,8.828633e+05
30,10,20,8.828633e+05
30,10,30,8.828633e+05
30,10,40,8.828633e+05
30,10,50,8.828633e+05
30,10,60,8.828633e+05
30,10,70,6.469252e+05
30,10,80,6.469252e+05
30,10,90,6.469252e+05
30,10,100,6.469252e+05
30,10,1,6.564041e+06
30,10,2,3.269898e+06
30,10,3,3.269898e+06
30,10,5,3.269898e+06
30,10,10,2.756894e+06
30,10,20,1.135897e+06
30,10,30,9.680763e+05
30,10,40,9.680763e+05
30,10,50,9.680763e+05
30,10,60,3.693044e+05
30,10,70,3.693044e+05
30,10,80,3.693044e+05
30,10,90,3.693044e+05
30,10,100,3.693044e+05
30,10,1,3.317578e+06
30,10,2,3.317578e+06
30,10,3,2.910396e+06
30,10,5,2.910396e+06
30,10,10,2.910396e+06
30,10,20,1.197001e+06
30,10,30,2.273995e+05
30,10,40,2.273995e+05
30,10,50,2.222354e+05
30,10,60,2.222354e+05
30,10,70,2.222354e+05
30,10,80,2.222354e+05
30,10,90,2.222354e+05
30,10,100,2.222354e+05
30,10,1,2.506433e+06
30,10,2,2.506433e+06
30,10,3,1.929177e+06
30,10,5,1.929177e+06
30,10,10,1.929177e+06
30,10,20,4.577547e+05
30,10,30,4.577547e+05
30,10,40,4.577547e+05
30,10,50,4.577547e+05
30,10,60,3.213807e+05
30,10,70,3.213807e+05
30,10,80,3.213807e+05
30,10,90,3.213807e+05
30,10,100,3.213807e+05
30,10,1,7.391123e+06
30,10,2,7.362279e+06
30,10,3,3.601407e+06
30,10,5,2.657450e+06
30,10,10,2.458582e+06
30,10,20,1.652248e+06
30,10,30,1.279668e+06
30,10,40,1.279668e+06
30,10,50,1.279668e+06
30,10,60,1.279668e+06
30,10,70,1.279668e+06
30,10,80,1.279668e+06
30,10,90,1.279668e+06
30,10,100,1.279668e+06
30,10,1,1.360392e+06
30,10,2,1.360392e+06
30,10,3,1.360392e+06
30,10,5,1.360392e+06
30,10,10,1.234633e+06
30,10,20,8.828633e+05
30,10,30,8.828633e+05
30,10,40,8.828633e+05
30,10,50,8.828633e+05
30,10,60,8.828633e+05
30,10,70,8.828633e+05
30,10,80,8.828633e+05
30,10,90,8.828633e+05
30,10,100,8.828633e+05
30,10,1,1.056490e+07
30,10,2,2.596550e+06
30,10,3,1.572078e+06
30,10,5,1.572078e+06
30,10,10,1.423337e+06
30,10,20,1.423337e+06
30,10,30,5.130472e+05
30,10,40,5.130472e+05
30,10,50,5.130472e+05
30,10,60,5.130472e+05
30,10,70,5.130472e+05
30,10,80,5.130472e+05
30,10,90,5.130472e+05
30,10,100,5.130472e+05
