funcid,dim,milestone,error
22,50,1,1.573725e+04
22,50,2,1.501981e+04
22,50,3,1.501981e+04
22,50,5,1.501981e+04
22,50,10,1.501981e+04
22,50,20,1.421421e+04
22,50,30,1.421421e+04
22,50,40,1.421421e+04
22,50,50,1.338283e+04
22,50,60,1.338283e+04
22,50,70,1.338283e+04
22,50,80,1.338283e+04
22,50,90,1.338283e+04
22,50,100,1.338283e+04
22,50,1,1.551689e+04
22,50,2,1.535380e+04
22,50,3,1.535380e+04
22,50,5,1.535380e+04
22,50,10,1.535380e+04
22,50,20,1.448714e+04
22,50,30,1.448714e+04
22,50,40,1.448714e+04
22,50,50,1.448714e+04
22,50,60,1.448714e+04
22,50,70,1.432339e+04
22,50,80,1.418802e+04
22,50,90,1.402159e+04
22,50,100,1.402159e+04
22,50,1,1.535232e+04
22,50,2,1.524943e+04
22,50,3,1.524943e+04
22,50,5,1.524943e+04
22,50,10,1.473753e+04
22,50,20,1.435699e+04
22,50,30,1.435699e+04
22,50,40,1.435699e+04
22,50,50,1.417897e+04
22,50,60,1.410280e+04
22,50,70,1.410280e+04
22,50,80,1.226341e+04
22,50,90,1.097641e+04
22,50,100,1.097641e+04
22,50,1,1.560647e+04
22,50,2,1.560647e+04
22,50,3,1.550046e+04
22,50,5,1.529974e+04
22,50,10,1.529491e+04
22,50,20,1.410115e+04
22,50,30,1.410115e+04
22,50,40,1.410115e+04
22,50,50,1.410115e+04
22,50,60,1.410115e+04
22,50,70,1.368587e+04
22,50,80,1.238888e+04
22,50,90,1.238888e+04
22,50,100,1.238888e+04
22,50,1,1.521808e+04
22,50,2,1.520424e+04
22,50,3,1.520424e+04
22,50,5,1.502183e+04
22,50,10,1.452625e+04
22,50,20,1.452625e+04
22,50,30,1.452625e+04
22,50,40,1.452625e+04
22,50,50,1.452625e+04
22,50,60,1.452625e+04
22,50,70,1.405184e+04
22,50,80,1.405184e+04
22,50,90,1.397532e+04
22,50,100,1.397532e+04
22,50,1,1.501012e+04
22,50,2,1.501012e+04
22,50,3,1.501012e+04
22,50,5,1.501012e+04
22,50,10,1.501012e+04
22,50,20,1.418680e+04
22,50,30,1.418680e+04
22,50,40,1.418680e+04
22,50,50,1.418680e+04
22,50,60,1.418680e+04
22,50,70,1.408356e+04
22,50,80,1.385078e+04
22,50,90,1.385078e+04
22,50,100,1.385078e+04
22,50,1,1.472311e+04
22,50,2,1.472311e+04
22,50,3,1.472311e+04
22,50,5,1.472311e+04
22,50,10,1.422435e+04
22,50,20,1.422435e+04
22,50,30,1.422435e+04
22,50,40,1.422435e+04
22,50,50,1.422435e+04
22,50,60,1.422435e+04
22,50,70,1.411443e+04
22,50,80,1.397622e+04
22,50,90,1.397622e+04
22,50,100,1.397622e+04
22,50,1,1.522319e+04
22,50,2,1.522319e+04
22,50,3,1.522319e+04
22,50,5,1.522319e+04
22,50,10,1.502261e+04
22,50,20,1.416470e+04
22,50,30,1.416470e+04
22,50,40,1.416470e+04
22,50,50,1.321515e+04
22,50,60,1.321515e+04
22,50,70,1.321515e+04
22,50,80,1.248465e+04
22,50,90,1.199741e+04
22,50,100,1.199741e+04
22,50,1,1.461069e+04
22,50,2,1.461069e+04
22,50,3,1.461069e+04
22,50,5,1.461069e+04
22,50,10,1.461069e+04
22,50,20,1.402940e+04
22,50,30,1.402940e+04
22,50,40,1.402940e+04
22,50,50,1.352882e+04
22,50,60,1.352882e+04
22,50,70,1.352882e+04
22,50,80,1.251755e+04
22,50,90,1.251755e+04
22,50,100,1.251755e+04
22,50,1,1.605086e+04
22,50,2,1.564000e+04
22,50,3,1.564000e+04
22,50,5,1.485989e+04
22,50,10,1.485989e+04
22,50,20,1.485989e+04
22,50,30,1.475834e+04
22,50,40,1.456266e+04
22,50,50,1.456266e+04
22,50,60,1.456266e+04
22,50,70,1.455739e+04
22,50,80,1.372384e+04
22,50,90,1.372384e+04
22,50,100,1.372384e+04
