funcid,dim,milestone,error
27,30,1,1.182042e+03
27,30,2,1.182042e+03
27,30,3,1.182042e+03
27,30,5,1.139719e+03
27,30,10,1.111838e+03
27,30,20,9.385995e+02
27,30,30,9.385995e+02
27,30,40,9.385995e+02
27,30,50,9.385995e+02
27,30,60,9.385995e+02
27,30,70,9.385995e+02
27,30,80,9.385995e+02
27,30,90,9.385995e+02
27,30,100,9.385995e+02
27,30,1,1.133218e+03
27,30,2,1.133218e+03
27,30,3,1.133218e+03
27,30,5,1.133218e+03
27,30,10,1.047914e+03
27,30,20,1.023776e+03
27,30,30,9.939721e+02
27,30,40,9.251602e+02
27,30,50,9.251602e+02
27,30,60,9.251602e+02
27,30,70,9.251602e+02
27,30,80,9.251602e+02
27,30,90,9.251602e+02
27,30,100,9.251602e+02
27,30,1,1.628629e+03
27,30,2,1.244959e+03
27,30,3,1.143003e+03
27,30,5,1.143003e+03
27,30,10,1.122156e+03
27,30,20,7.963263e+02
27,30,30,7.963263e+02
27,30,40,7.963263e+02
27,30,50,7.963263e+02
27,30,60,7.963263e+02
27,30,70,7.963263e+02
27,30,80,7.963263e+02
27,30,90,7.963263e+02
27,30,100,7.963263e+02
27,30,1,1.106502e+03
27,30,2,1.106502e+03
27,30,3,1.106502e+03
27,30,5,1.106502e+03
27,30,10,1.106502e+03
27,30,20,9.391113e+02
27,30,30,9.391113e+02
27,30,40,9.166702e+02
27,30,50,9.166702e+02
27,30,60,9.166702e+02
27,30,70,9.166702e+02
27,30,80,9.166702e+02
27,30,90,9.166702e+02
27,30,100,9.166702e+02
27,30,1,1.111487e+03
27,30,2,1.111487e+03
27,30,3,1.111487e+03
27,30,5,1.111487e+03
27,30,10,1.041246e+03
27,30,20,1.041246e+03
27,30,30,1.020127e+03
27,30,40,1.020127e+03
27,30,50,1.020127e+03
27,30,60,1.020127e+03
27,30,70,1.020127e+03
27,30,80,1.020127e+03
27,30,90,1.020127e+03
27,30,100,1.020127e+03
27,30,1,1.205297e+03
27,30,2,1.205297e+03
27,30,3,1.053550e+03
27,30,5,1.030815e+03
27,30,10,1.030815e+03
27,30,20,1.030815e+03
27,30,30,1.030815e+03
27,30,40,9.730000e+02
27,30,50,9.730000e+02
27,30,60,9.730000e+02
27,30,70,9.730000e+02
27,30,80,9.730000e+02
27,30,90,9.730000e+02
27,30,100,9.730000e+02
27,30,1,1.334687e+03
27,30,2,1.334687e+03
27,30,3,1.334687e+03
27,30,5,1.325646e+03
27,30,10,1.165408e+03
27,30,20,1.103918e+03
27,30,30,9.674417e+02
27,30,40,9.674417e+02
27,30,50,9.674417e+02
27,30,60,9.674417e+02
27,30,70,9.674417e+02
27,30,80,9.674417e+02
27,30,90,9.674417e+02
27,30,100,9.674417e+02
27,30,1,1.093638e+03
27,30,2,1.093638e+03
27,30,3,1.093638e+03
27,30,5,1.093638e+03
27,30,10,1.092064e+03
27,30,20,9.216897e+02
27,30,30,9.216897e+02
27,30,40,9.216897e+02
27,30,50,9.216897e+02
27,30,60,9.216897e+02
27,30,70,9.216897e+02
27,30,80,9.216897e+02
27,30,90,9.216897e+02
27,30,100,9.216897e+02
27,30,1,1.255309e+03
27,30,2,1.255309e+03
27,30,3,1.196800e+03
27,30,5,1.070146e+03
27,30,10,1.070146e+03
27,30,20,9.825971e+02
27,30,30,9.825971e+02
27,30,40,9.825971e+02
27,30,50,9.825971e+02
27,30,60,9.825971e+02
27,30,70,9.825971e+02
27,30,80,9.825971e+02
27,30,90,9.825971e+02
27,30,100,9.825971e+02
27,30,1,1.048727e+03
27,30,2,1.048727e+03
27,30,3,1.048727e+03
27,30,5,1.048727e+03
27,30,10,8.317804e+02
27,30,20,8.317804e+02
27,30,30,8.317804e+02
27,30,40,8.317804e+02
27,30,50,8.317804e+02
27,30,60,8.317804e+02
27,30,70,8.317804e+02
27,30,80,8.317804e+02
27,30,90,8.317804e+02
27,30,100,8.317804e+02
