funcid,dim,milestone,error
5,30,1,4.065926e+02
5,30,2,4.065926e+02
5,30,3,4.065926e+02
5,30,5,4.065926e+02
5,30,10,4.065926e+02
5,30,20,4.065926e+02
5,30,30,4.065926e+02
5,30,40,3.851716e+02
5,30,50,3.719672e+02
5,30,60,3.595015e+02
5,30,70,3.520511e+02
5,30,80,3.389967e+02
5,30,90,3.389967e+02
5,30,100,3.389967e+02
5,30,1,5.078644e+02
5,30,2,4.542369e+02
5,30,3,4.542369e+02
5,30,5,4.542369e+02
5,30,10,4.061480e+02
5,30,20,3.984282e+02
5,30,30,3.984282e+02
5,30,40,3.850093e+02
5,30,50,3.845979e+02
5,30,60,3.544904e+02
5,30,70,3.397287e+02
5,30,80,3.332723e+02
5,30,90,3.332723e+02
5,30,100,3.332723e+02
5,30,1,4.445443e+02
5,30,2,4.445443e+02
5,30,3,4.445443e+02
5,30,5,4.445443e+02
5,30,10,4.095262e+02
5,30,20,4.095262e+02
5,30,30,4.067632e+02
5,30,40,3.886206e+02
5,30,50,3.710989e+02
5,30,60,3.608390e+02
5,30,70,3.303784e+02
5,30,80,3.223696e+02
5,30,90,3.223696e+02
5,30,100,3.223696e+02
5,30,1,4.784298e+02
5,30,2,4.784298e+02
5,30,3,4.784298e+02
5,30,5,4.574642e+02
5,30,10,4.520832e+02
5,30,20,4.342528e+02
5,30,30,4.279630e+02
5,30,40,4.107542e+02
5,30,50,3.886248e+02
5,30,60,3.358131e+02
5,30,70,3.358131e+02
5,30,80,3.358131e+02
5,30,90,3.258527e+02
5,30,100,3.258527e+02
5,30,1,4.432509e+02
5,30,2,4.300499e+02
5,30,3,4.300499e+02
5,30,5,4.300499e+02
5,30,10,4.300499e+02
5,30,20,4.226657e+02
5,30,30,4.118528e+02
5,30,40,3.856952e+02
5,30,50,3.764510e+02
5,30,60,3.599797e+02
5,30,70,3.300913e+02
5,30,80,3.300913e+02
5,30,90,3.300913e+02
5,30,100,3.300913e+02
5,30,1,4.652044e+02
5,30,2,4.652044e+02
5,30,3,4.652044e+02
5,30,5,4.267077e+02
5,30,10,4.267077e+02
5,30,20,4.267077e+02
5,30,30,3.543654e+02
5,30,40,3.543654e+02
5,30,50,3.543654e+02
5,30,60,3.334122e+02
5,30,70,3.334122e+02
5,30,80,2.967515e+02
5,30,90,2.967515e+02
5,30,100,2.967515e+02
5,30,1,4.791480e+02
5,30,2,4.496410e+02
5,30,3,4.432445e+02
5,30,5,4.432445e+02
5,30,10,4.091477e+02
5,30,20,3.948570e+02
5,30,30,3.948570e+02
5,30,40,3.913707e+02
5,30,50,3.897180e+02
5,30,60,3.649752e+02
5,30,70,3.527475e+02
5,30,80,3.289849e+02
5,30,90,3.086771e+02
5,30,100,3.086771e+02
5,30,1,4.808254e+02
5,30,2,4.808254e+02
5,30,3,4.634029e+02
5,30,5,4.186813e+02
5,30,10,4.186813e+02
5,30,20,4.186813e+02
5,30,30,4.168972e+02
5,30,40,3.687087e+02
5,30,50,3.687087e+02
5,30,60,3.376697e+02
5,30,70,3.376697e+02
5,30,80,3.240088e+02
5,30,90,3.240088e+02
5,30,100,3.240088e+02
5,30,1,4.938675e+02
5,30,2,4.810815e+02
5,30,3,4.810815e+02
5,30,5,4.501861e+02
5,30,10,4.308404e+02
5,30,20,4.308404e+02
5,30,30,4.236860e+02
5,30,40,3.712954e+02
5,30,50,3.639255e+02
5,30,60,3.639255e+02
5,30,70,3.556645e+02
5,30,80,3.137923e+02
5,30,90,3.137923e+02
5,30,100,3.137923e+02
5,30,1,4.733722e+02
5,30,2,4.733722e+02
5,30,3,4.733722e+02
5,30,5,4.344457e+02
5,30,10,4.044732e+02
5,30,20,4.044732e+02
5,30,30,4.044732e+02
5,30,40,4.044732e+02
5,30,50,3.769560e+02
5,30,60,3.479388e+02
5,30,70,3.108863e+02
5,30,80,3.108863e+02
5,30,90,3.108863e+02
5,30,100,3.108863e+02
5,30,1,4.065926e+02
5,30,2,4.065926e+02
5,30,3,4.065926e+02
5,30,5,4.065926e+02
5,30,10,4.065926e+02
5,30,20,4.065926e+02
5,30,30,4.065926e+02
5,30,40,3.851716e+02
5,30,50,3.719672e+02
5,30,60,3.595015e+02
5,30,70,3.520511e+02
5,30,80,3.389967e+02
5,30,90,3.389967e+02
5,30,100,3.389967e+02
5,30,1,5.078644e+02
5,30,2,4.542369e+02
5,30,3,4.542369e+02
5,30,5,4.542369e+02
5,30,10,4.061480e+02
5,30,20,3.984282e+02
5,30,30,3.984282e+02
5,30,40,3.850093e+02
5,30,50,3.845979e+02
5,30,60,3.544904e+02
5,30,70,3.397287e+02
5,30,80,3.332723e+02
5,30,90,3.332723e+02
5,30,100,3.332723e+02
5,30,1,4.445443e+02
5,30,2,4.445443e+02
5,30,3,4.445443e+02
5,30,5,4.445443e+02
5,30,10,4.095262e+02
5,30,20,4.095262e+02
5,30,30,4.067632e+02
5,30,40,3.886206e+02
5,30,50,3.710989e+02
5,30,60,3.608390e+02
5,30,70,3.303784e+02
5,30,80,3.223696e+02
5,30,90,3.223696e+02
5,30,100,3.223696e+02
5,30,1,4.784298e+02
5,30,2,4.784298e+02
5,30,3,4.784298e+02
5,30,5,4.574642e+02
5,30,10,4.520832e+02
5,30,20,4.342528e+02
5,30,30,4.279630e+02
5,30,40,4.107542e+02
5,30,50,3.886248e+02
5,30,60,3.358131e+02
5,30,70,3.358131e+02
5,30,80,3.358131e+02
5,30,90,3.258527e+02
5,30,100,3.258527e+02
5,30,1,4.432509e+02
5,30,2,4.300499e+02
5,30,3,4.300499e+02
5,30,5,4.300499e+02
5,30,10,4.300499e+02
5,30,20,4.226657e+02
5,30,30,4.118528e+02
5,30,40,3.856952e+02
5,30,50,3.764510e+02
5,30,60,3.599797e+02
5,30,70,3.300913e+02
5,30,80,3.300913e+02
5,30,90,3.300913e+02
5,30,100,3.300913e+02
5,30,1,4.652044e+02
5,30,2,4.652044e+02
5,30,3,4.652044e+02
5,30,5,4.267077e+02
5,30,10,4.267077e+02
5,30,20,4.267077e+02
5,30,30,3.543654e+02
5,30,40,3.543654e+02
5,30,50,3.543654e+02
5,30,60,3.334122e+02
5,30,70,3.334122e+02
5,30,80,2.967515e+02
5,30,90,2.967515e+02
5,30,100,2.967515e+02
5,30,1,4.791480e+02
5,30,2,4.496410e+02
5,30,3,4.432445e+02
5,30,5,4.432445e+02
5,30,10,4.091477e+02
5,30,20,3.948570e+02
5,30,30,3.948570e+02
5,30,40,3.913707e+02
5,30,50,3.897180e+02
5,30,60,3.649752e+02
5,30,70,3.527475e+02
5,30,80,3.289849e+02
5,30,90,3.086771e+02
5,30,100,3.086771e+02
5,30,1,4.808254e+02
5,30,2,4.808254e+02
5,30,3,4.634029e+02
5,30,5,4.186813e+02
5,30,10,4.186813e+02
5,30,20,4.186813e+02
5,30,30,4.168972e+02
5,30,40,3.687087e+02
5,30,50,3.687087e+02
5,30,60,3.376697e+02
5,30,70,3.376697e+02
5,30,80,3.240088e+02
5,30,90,3.240088e+02
5,30,100,3.240088e+02
