funcid,dim,milestone,error
12,50,1,2.744788e+07
12,50,2,1.881081e+07
12,50,3,1.438240e+07
12,50,5,1.018381e+07
12,50,10,6.128725e+06
12,50,20,3.436904e+06
12,50,30,2.625123e+06
12,50,40,2.214354e+06
12,50,50,1.947959e+06
12,50,60,1.749328e+06
12,50,70,1.591105e+06
12,50,80,1.458733e+06
12,50,90,1.348905e+06
12,50,100,1.250713e+06
12,50,1,7.116573e+07
12,50,2,3.534850e+07
12,50,3,2.153216e+07
12,50,5,1.074862e+07
12,50,10,4.003710e+06
12,50,20,1.053772e+06
12,50,30,6.288368e+05
12,50,40,5.241949e+05
12,50,50,4.680933e+05
12,50,60,4.262410e+05
12,50,70,3.905201e+05
12,50,80,3.586845e+05
12,50,90,3.319523e+05
12,50,100,3.080018e+05
12,50,1,1.273177e+08
12,50,2,7.073575e+07
12,50,3,4.351286e+07
12,50,5,1.756096e+07
12,50,10,5.083447e+06
12,50,20,1.811452e+06
12,50,30,8.848968e+05
12,50,40,4.974427e+05
12,50,50,3.270169e+05
12,50,60,2.458539e+05
12,50,70,2.067353e+05
12,50,80,1.860662e+05
12,50,90,1.746455e+05
12,50,100,1.674358e+05
12,50,1,1.144023e+08
12,50,2,4.133374e+07
12,50,3,1.889146e+07
12,50,5,9.037083e+06
12,50,10,5.257581e+06
12,50,20,3.372466e+06
12,50,30,2.608391e+06
12,50,40,2.127376e+06
12,50,50,1.783351e+06
12,50,60,1.507510e+06
12,50,70,1.289062e+06
12,50,80,1.111402e+06
12,50,90,9.629343e+05
12,50,100,8.412306e+05
12,50,1,1.990855e+07
12,50,2,1.511526e+07
12,50,3,1.214252e+07
12,50,5,8.207408e+06
12,50,10,3.434138e+06
12,50,20,1.118474e+06
12,50,30,7.139045e+05
12,50,40,5.765606e+05
12,50,50,4.941088e+05
12,50,60,4.320240e+05
12,50,70,3.820084e+05
12,50,80,3.422291e+05
12,50,90,3.080475e+05
12,50,100,2.797748e+05
12,50,1,5.423359e+07
12,50,2,1.789416e+07
12,50,3,7.876351e+06
12,50,5,3.713260e+06
12,50,10,2.089013e+06
12,50,20,1.179800e+06
12,50,30,8.938214e+05
12,50,40,7.339347e+05
12,50,50,6.209841e+05
12,50,60,5.358193e+05
12,50,70,4.667771e+05
12,50,80,4.111873e+05
12,50,90,3.634791e+05
12,50,100,3.252760e+05
12,50,1,7.070292e+07
12,50,2,2.891346e+07
12,50,3,1.568726e+07
12,50,5,7.494903e+06
12,50,10,2.955643e+06
12,50,20,1.272658e+06
12,50,30,9.209838e+05
12,50,40,7.840600e+05
12,50,50,7.032117e+05
12,50,60,6.461080e+05
12,50,70,5.994339e+05
12,50,80,5.593880e+05
12,50,90,5.246836e+05
12,50,100,4.928443e+05
12,50,1,5.137230e+07
12,50,2,2.501995e+07
12,50,3,1.523205e+07
12,50,5,8.000993e+06
12,50,10,4.199562e+06
12,50,20,2.979648e+06
12,50,30,2.571707e+06
12,50,40,2.299308e+06
12,50,50,2.079450e+06
12,50,60,1.889549e+06
12,50,70,1.726272e+06
12,50,80,1.576135e+06
12,50,90,1.444440e+06
12,50,100,1.326072e+06
12,50,1,1.023719e+08
12,50,2,6.200584e+07
12,50,3,4.474111e+07
12,50,5,2.773195e+07
12,50,10,1.460189e+07
12,50,20,6.260920e+06
12,50,30,2.997372e+06
12,50,40,1.577916e+06
12,50,50,9.522128e+05
12,50,60,6.585788e+05
12,50,70,5.149674e+05
12,50,80,4.420730e+05
12,50,90,4.024981e+05
12,50,100,3.764692e+05
12,50,1,9.388091e+07
12,50,2,3.806687e+07
12,50,3,1.642951e+07
12,50,5,5.236449e+06
12,50,10,3.024153e+06
12,50,20,2.128157e+06
12,50,30,1.625402e+06
12,50,40,1.309060e+06
12,50,50,1.079532e+06
12,50,60,9.128227e+05
12,50,70,7.840448e+05
12,50,80,6.801679e+05
12,50,90,5.934079e+05
12,50,100,5.218185e+05
