funcid,dim,milestone,error
29,30,1,2.763424e+03
29,30,2,2.763424e+03
29,30,3,2.763424e+03
29,30,5,2.591848e+03
29,30,10,2.268371e+03
29,30,20,2.206132e+03
29,30,30,2.174074e+03
29,30,40,2.174074e+03
29,30,50,1.995536e+03
29,30,60,1.995536e+03
29,30,70,1.970191e+03
29,30,80,1.970191e+03
29,30,90,1.725367e+03
29,30,100,1.725367e+03
29,30,1,3.072301e+03
29,30,2,3.072301e+03
29,30,3,2.442474e+03
29,30,5,2.442474e+03
29,30,10,2.080530e+03
29,30,20,2.080530e+03
29,30,30,2.080530e+03
29,30,40,2.080530e+03
29,30,50,2.080530e+03
29,30,60,2.055574e+03
29,30,70,2.055574e+03
29,30,80,1.987050e+03
29,30,90,1.945531e+03
29,30,100,1.945531e+03
29,30,1,3.023083e+03
29,30,2,3.023083e+03
29,30,3,3.023083e+03
29,30,5,2.599634e+03
29,30,10,2.599634e+03
29,30,20,2.441396e+03
29,30,30,2.441396e+03
29,30,40,2.441396e+03
29,30,50,2.430266e+03
29,30,60,2.041830e+03
29,30,70,2.041830e+03
29,30,80,2.041830e+03
29,30,90,1.920468e+03
29,30,100,1.920468e+03
29,30,1,3.405372e+03
29,30,2,2.771236e+03
29,30,3,2.771236e+03
29,30,5,2.771236e+03
29,30,10,2.168354e+03
29,30,20,2.168354e+03
29,30,30,2.168354e+03
29,30,40,2.168354e+03
29,30,50,2.168354e+03
29,30,60,2.168354e+03
29,30,70,2.009584e+03
29,30,80,2.009584e+03
29,30,90,1.873618e+03
29,30,100,1.873618e+03
29,30,1,3.285146e+03
29,30,2,3.285146e+03
29,30,3,3.091113e+03
29,30,5,2.986787e+03
29,30,10,2.410293e+03
29,30,20,2.267631e+03
29,30,30,1.758052e+03
29,30,40,1.758052e+03
29,30,50,1.758052e+03
29,30,60,1.422110e+03
29,30,70,1.422110e+03
29,30,80,1.422110e+03
29,30,90,1.422110e+03
29,30,100,1.422110e+03
29,30,1,6.600748e+03
29,30,2,5.720195e+03
29,30,3,3.324126e+03
29,30,5,2.976795e+03
29,30,10,2.379042e+03
29,30,20,2.379042e+03
29,30,30,2.379042e+03
29,30,40,2.054786e+03
29,30,50,1.631398e+03
29,30,60,1.631398e+03
29,30,70,1.631398e+03
29,30,80,1.631398e+03
29,30,90,1.631398e+03
29,30,100,1.631398e+03
29,30,1,3.025294e+03
29,30,2,3.025294e+03
29,30,3,3.025294e+03
29,30,5,3.025294e+03
29,30,10,3.025294e+03
29,30,20,3.025294e+03
29,30,30,2.432441e+03
29,30,40,2.084668e+03
29,30,50,2.037835e+03
29,30,60,1.697213e+03
29,30,70,1.697213e+03
29,30,80,1.697213e+03
29,30,90,1.697213e+03
29,30,100,1.697213e+03
29,30,1,3.576363e+03
29,30,2,3.025965e+03
29,30,3,3.025965e+03
29,30,5,2.714699e+03
29,30,10,2.714699e+03
29,30,20,2.528493e+03
29,30,30,2.204899e+03
29,30,40,2.204899e+03
29,30,50,1.927558e+03
29,30,60,1.927558e+03
29,30,70,1.927558e+03
29,30,80,1.927558e+03
29,30,90,1.927558e+03
29,30,100,1.927558e+03
29,30,1,3.881098e+03
29,30,2,3.716091e+03
29,30,3,3.109850e+03
29,30,5,3.091411e+03
29,30,10,2.671463e+03
29,30,20,2.361881e+03
29,30,30,2.073367e+03
29,30,40,2.073367e+03
29,30,50,2.073367e+03
29,30,60,1.552418e+03
29,30,70,1.552418e+03
29,30,80,1.552418e+03
29,30,90,1.552418e+03
29,30,100,1.493196e+03
29,30,1,3.126178e+03
29,30,2,3.126178e+03
29,30,3,2.885677e+03
29,30,5,2.790545e+03
29,30,10,2.790545e+03
29,30,20,2.087227e+03
29,30,30,2.087227e+03
29,30,40,1.829980e+03
29,30,50,1.706267e+03
29,30,60,1.706267e+03
29,30,70,1.706267e+03
29,30,80,1.706267e+03
29,30,90,1.706267e+03
29,30,100,1.706267e+03
29,30,1,2.763424e+03
29,30,2,2.763424e+03
29,30,3,2.763424e+03
29,30,5,2.591848e+03
29,30,10,2.268371e+03
29,30,20,2.206132e+03
29,30,30,2.174074e+03
29,30,40,2.174074e+03
29,30,50,1.995536e+03
29,30,60,1.995536e+03
29,30,70,1.970191e+03
29,30,80,1.970191e+03
29,30,90,1.725367e+03
29,30,100,1.725367e+03
29,30,1,3.072301e+03
29,30,2,3.072301e+03
29,30,3,2.442474e+03
29,30,5,2.442474e+03
29,30,10,2.080530e+03
29,30,20,2.080530e+03
29,30,30,2.080530e+03
29,30,40,2.080530e+03
29,30,50,2.080530e+03
29,30,60,2.055574e+03
29,30,70,2.055574e+03
29,30,80,1.987050e+03
29,30,90,1.945531e+03
29,30,100,1.945531e+03
29,30,1,3.023083e+03
29,30,2,3.023083e+03
29,30,3,3.023083e+03
29,30,5,2.599634e+03
29,30,10,2.599634e+03
29,30,20,2.441396e+03
29,30,30,2.441396e+03
29,30,40,2.441396e+03
29,30,50,2.430266e+03
29,30,60,2.041830e+03
29,30,70,2.041830e+03
29,30,80,2.041830e+03
29,30,90,1.920468e+03
29,30,100,1.920468e+03
29,30,1,3.405372e+03
29,30,2,2.771236e+03
29,30,3,2.771236e+03
29,30,5,2.771236e+03
29,30,10,2.168354e+03
29,30,20,2.168354e+03
29,30,30,2.168354e+03
29,30,40,2.168354e+03
29,30,50,2.168354e+03
29,30,60,2.168354e+03
29,30,70,2.009584e+03
29,30,80,2.009584e+03
29,30,90,1.873618e+03
29,30,100,1.873618e+03
29,30,1,3.285146e+03
29,30,2,3.285146e+03
29,30,3,3.091113e+03
29,30,5,2.986787e+03
29,30,10,2.410293e+03
29,30,20,2.267631e+03
29,30,30,1.758052e+03
29,30,40,1.758052e+03
29,30,50,1.758052e+03
29,30,60,1.422110e+03
29,30,70,1.422110e+03
29,30,80,1.422110e+03
29,30,90,1.422110e+03
29,30,100,1.422110e+03
29,30,1,6.600748e+03
29,30,2,5.720195e+03
29,30,3,3.324126e+03
29,30,5,2.976795e+03
29,30,10,2.379042e+03
29,30,20,2.379042e+03
29,30,30,2.379042e+03
29,30,40,2.054786e+03
29,30,50,1.631398e+03
29,30,60,1.631398e+03
29,30,70,1.631398e+03
29,30,80,1.631398e+03
29,30,90,1.631398e+03
29,30,100,1.631398e+03
29,30,1,3.025294e+03
29,30,2,3.025294e+03
29,30,3,3.025294e+03
29,30,5,3.025294e+03
29,30,10,3.025294e+03
29,30,20,3.025294e+03
29,30,30,2.432441e+03
29,30,40,2.084668e+03
29,30,50,2.037835e+03
29,30,60,1.697213e+03
29,30,70,1.697213e+03
29,30,80,1.697213e+03
