funcid,dim,milestone,error
7,30,1,2.655880e+03
7,30,2,2.655880e+03
7,30,3,2.655880e+03
7,30,5,2.655880e+03
7,30,10,1.697315e+03
7,30,20,1.406548e+03
7,30,30,7.935898e+02
7,30,40,5.746834e+02
7,30,50,5.066064e+02
7,30,60,4.391368e+02
7,30,70,4.358672e+02
7,30,80,4.242938e+02
7,30,90,4.242938e+02
7,30,100,4.242938e+02
7,30,1,1.477616e+03
7,30,2,1.477616e+03
7,30,3,1.477616e+03
7,30,5,1.477616e+03
7,30,10,1.283755e+03
7,30,20,1.283755e+03
7,30,30,8.841674e+02
7,30,40,6.613138e+02
7,30,50,5.569081e+02
7,30,60,5.298246e+02
7,30,70,5.123842e+02
7,30,80,4.363641e+02
7,30,90,4.363641e+02
7,30,100,4.363641e+02
7,30,1,2.293186e+03
7,30,2,2.293186e+03
7,30,3,2.264573e+03
7,30,5,2.264573e+03
7,30,10,2.264573e+03
7,30,20,1.161820e+03
7,30,30,9.639197e+02
7,30,40,5.100170e+02
7,30,50,5.100170e+02
7,30,60,4.634589e+02
7,30,70,4.589270e+02
7,30,80,4.586193e+02
7,30,90,4.181066e+02
7,30,100,4.181066e+02
7,30,1,2.775914e+03
7,30,2,2.775914e+03
7,30,3,2.775914e+03
7,30,5,2.238852e+03
7,30,10,2.238852e+03
7,30,20,8.513495e+02
7,30,30,7.341274e+02
7,30,40,6.905117e+02
7,30,50,4.633413e+02
7,30,60,4.633413e+02
7,30,70,4.486714e+02
7,30,80,4.486714e+02
7,30,90,4.486714e+02
7,30,100,4.486714e+02
7,30,1,2.929929e+03
7,30,2,2.778439e+03
7,30,3,2.174040e+03
7,30,5,2.174040e+03
7,30,10,1.717844e+03
7,30,20,1.116140e+03
7,30,30,6.923550e+02
7,30,40,6.897782e+02
7,30,50,5.205709e+02
7,30,60,5.091953e+02
7,30,70,4.911538e+02
7,30,80,4.766429e+02
7,30,90,4.664530e+02
7,30,100,4.664530e+02
7,30,1,2.682981e+03
7,30,2,2.682981e+03
7,30,3,2.591582e+03
7,30,5,2.233950e+03
7,30,10,2.018307e+03
7,30,20,9.192617e+02
7,30,30,7.117860e+02
7,30,40,7.015642e+02
7,30,50,4.909572e+02
7,30,60,4.409784e+02
7,30,70,4.409784e+02
7,30,80,4.409784e+02
7,30,90,4.261351e+02
7,30,100,4.137685e+02
7,30,1,2.631102e+03
7,30,2,2.631102e+03
7,30,3,2.631102e+03
7,30,5,1.765123e+03
7,30,10,1.550600e+03
7,30,20,1.072030e+03
7,30,30,7.134022e+02
7,30,40,5.531012e+02
7,30,50,4.887355e+02
7,30,60,4.710734e+02
7,30,70,4.520181e+02
7,30,80,4.520181e+02
7,30,90,4.520181e+02
7,30,100,4.520181e+02
7,30,1,2.299891e+03
7,30,2,2.299891e+03
7,30,3,1.983240e+03
7,30,5,1.874965e+03
7,30,10,1.484021e+03
7,30,20,1.065423e+03
7,30,30,9.227452e+02
7,30,40,7.901369e+02
7,30,50,5.736941e+02
7,30,60,5.310329e+02
7,30,70,5.203718e+02
7,30,80,4.974732e+02
7,30,90,4.974732e+02
7,30,100,4.974732e+02
7,30,1,2.694245e+03
7,30,2,2.694245e+03
7,30,3,2.319079e+03
7,30,5,1.811781e+03
7,30,10,1.614551e+03
7,30,20,1.389372e+03
7,30,30,1.098077e+03
7,30,40,6.844423e+02
7,30,50,5.134688e+02
7,30,60,4.744631e+02
7,30,70,4.744631e+02
7,30,80,4.744631e+02
7,30,90,4.744631e+02
7,30,100,4.744631e+02
7,30,1,2.620725e+03
7,30,2,2.196647e+03
7,30,3,2.196647e+03
7,30,5,2.196647e+03
7,30,10,1.498171e+03
7,30,20,8.349011e+02
7,30,30,7.475856e+02
7,30,40,5.696122e+02
7,30,50,5.416734e+02
7,30,60,5.140010e+02
7,30,70,4.256490e+02
7,30,80,4.256490e+02
7,30,90,4.256490e+02
7,30,100,4.256490e+02
7,30,1,2.655880e+03
7,30,2,2.655880e+03
7,30,3,2.655880e+03
7,30,5,2.655880e+03
7,30,10,1.697315e+03
7,30,20,1.406548e+03
7,30,30,7.935898e+02
7,30,40,5.746834e+02
7,30,50,5.066064e+02
7,30,60,4.391368e+02
7,30,70,4.358672e+02
7,30,80,4.242938e+02
7,30,90,4.242938e+02
7,30,100,4.242938e+02
7,30,1,1.477616e+03
7,30,2,1.477616e+03
7,30,3,1.477616e+03
7,30,5,1.477616e+03
7,30,10,1.283755e+03
7,30,20,1.283755e+03
7,30,30,8.841674e+02
7,30,40,6.613138e+02
7,30,50,5.569081e+02
7,30,60,5.298246e+02
7,30,70,5.123842e+02
7,30,80,4.363641e+02
7,30,90,4.363641e+02
7,30,100,4.363641e+02
7,30,1,2.293186e+03
7,30,2,2.293186e+03
7,30,3,2.264573e+03
7,30,5,2.264573e+03
7,30,10,2.264573e+03
7,30,20,1.161820e+03
7,30,30,9.639197e+02
7,30,40,5.100170e+02
7,30,50,5.100170e+02
7,30,60,4.634589e+02
