funcid,dim,milestone,error
14,30,1,4.767841e+06
14,30,2,4.428054e+06
14,30,3,3.238280e+06
14,30,5,1.952639e+06
14,30,10,1.952639e+06
14,30,20,1.952639e+06
14,30,30,1.611628e+06
14,30,40,6.213700e+05
14,30,50,3.574927e+05
14,30,60,3.574927e+05
14,30,70,2.692590e+05
14,30,80,2.692590e+05
14,30,90,2.620436e+05
14,30,100,2.620436e+05
14,30,1,4.178572e+06
14,30,2,3.901465e+06
14,30,3,3.363151e+06
14,30,5,3.363151e+06
14,30,10,9.289182e+05
14,30,20,4.635829e+05
14,30,30,4.635829e+05
14,30,40,4.635829e+05
14,30,50,4.635829e+05
14,30,60,4.635829e+05
14,30,70,2.807937e+05
14,30,80,2.807937e+05
14,30,90,2.807937e+05
14,30,100,2.807937e+05
14,30,1,7.893621e+06
14,30,2,7.893621e+06
14,30,3,7.893621e+06
14,30,5,3.676343e+06
14,30,10,3.676343e+06
14,30,20,5.377831e+05
14,30,30,5.377831e+05
14,30,40,5.377831e+05
14,30,50,5.377831e+05
14,30,60,5.377831e+05
14,30,70,5.377831e+05
14,30,80,5.377831e+05
14,30,90,5.377831e+05
14,30,100,5.377831e+05
14,30,1,6.485253e+06
14,30,2,1.015886e+06
14,30,3,1.015886e+06
14,30,5,1.015886e+06
14,30,10,1.015886e+06
14,30,20,1.015886e+06
14,30,30,1.015886e+06
14,30,40,1.015886e+06
14,30,50,1.015886e+06
14,30,60,3.815019e+05
14,30,70,3.815019e+05
14,30,80,3.300372e+05
14,30,90,3.300372e+05
14,30,100,3.300372e+05
14,30,1,1.457728e+07
14,30,2,5.852820e+06
14,30,3,3.386902e+06
14,30,5,3.386902e+06
14,30,10,3.386902e+06
14,30,20,1.515110e+06
14,30,30,1.354553e+06
14,30,40,1.354553e+06
14,30,50,1.106300e+06
14,30,60,1.022996e+06
14,30,70,2.127617e+05
14,30,80,2.127617e+05
14,30,90,2.127617e+05
14,30,100,2.127617e+05
14,30,1,6.066155e+06
14,30,2,6.066155e+06
14,30,3,6.066155e+06
14,30,5,6.066155e+06
14,30,10,9.234282e+05
14,30,20,9.234282e+05
14,30,30,9.234282e+05
14,30,40,9.234282e+05
14,30,50,9.234282e+05
14,30,60,8.251184e+05
14,30,70,7.277985e+05
14,30,80,2.690205e+05
14,30,90,2.690205e+05
14,30,100,2.690205e+05
14,30,1,1.615684e+07
14,30,2,6.080859e+06
14,30,3,2.081207e+06
14,30,5,2.081207e+06
14,30,10,2.081207e+06
14,30,20,1.308965e+06
14,30,30,1.308965e+06
14,30,40,1.209568e+06
14,30,50,1.191786e+06
14,30,60,5.352490e+05
14,30,70,4.882587e+05
14,30,80,4.882587e+05
14,30,90,4.882587e+05
14,30,100,4.882587e+05
14,30,1,6.130190e+06
14,30,2,4.420572e+06
14,30,3,4.420572e+06
14,30,5,4.420572e+06
14,30,10,1.346515e+06
14,30,20,1.172706e+06
14,30,30,1.172706e+06
14,30,40,1.172706e+06
14,30,50,1.172706e+06
14,30,60,7.999320e+05
14,30,70,7.999320e+05
14,30,80,6.750389e+05
14,30,90,6.750389e+05
14,30,100,6.750389e+05
14,30,1,2.713373e+06
14,30,2,2.713373e+06
14,30,3,2.713373e+06
14,30,5,2.176622e+06
14,30,10,2.176622e+06
14,30,20,2.176622e+06
14,30,30,1.632891e+06
14,30,40,4.059034e+05
14,30,50,4.059034e+05
14,30,60,4.059034e+05
14,30,70,4.059034e+05
14,30,80,4.059034e+05
14,30,90,4.059034e+05
14,30,100,4.059034e+05
14,30,1,3.545859e+06
14,30,2,3.545859e+06
14,30,3,3.545859e+06
14,30,5,3.545859e+06
14,30,10,1.658214e+06
14,30,20,9.629051e+05
14,30,30,9.016345e+05
14,30,40,9.016345e+05
14,30,50,7.909443e+05
14,30,60,7.909443e+05
14,30,70,6.070244e+05
14,30,80,6.070244e+05
14,30,90,6.070244e+05
14,30,100,6.070244e+05
14,30,1,4.767841e+06
14,30,2,4.428054e+06
14,30,3,3.238280e+06
14,30,5,1.952639e+06
14,30,10,1.952639e+06
14,30,20,1.952639e+06
14,30,30,1.611628e+06
14,30,40,6.213700e+05
14,30,50,3.574927e+05
14,30,60,3.574927e+05
14,30,70,2.692590e+05
14,30,80,2.692590e+05
14,30,90,2.620436e+05
14,30,100,2.620436e+05
14,30,1,4.178572e+06
14,30,2,3.901465e+06
14,30,3,3.363151e+06
14,30,5,3.363151e+06
14,30,10,9.289182e+05
14,30,20,4.635829e+05
14,30,30,4.635829e+05
14,30,40,4.635829e+05
14,30,50,4.635829e+05
14,30,60,4.635829e+05
14,30,70,2.807937e+05
14,30,80,2.807937e+05
14,30,90,2.807937e+05
14,30,100,2.807937e+05
14,30,1,7.893621e+06
14,30,2,7.893621e+06
14,30,3,7.893621e+06
14,30,5,3.676343e+06
14,30,10,3.676343e+06
14,30,20,5.377831e+05
14,30,30,5.377831e+05
14,30,40,5.377831e+05
14,30,50,5.377831e+05
14,30,60,5.377831e+05
14,30,70,5.377831e+05
14,30,80,5.377831e+05
14,30,90,5.377831e+05
14,30,100,5.377831e+05
14,30,1,6.485253e+06
14,30,2,1.015886e+06
14,30,3,1.015886e+06
14,30,5,1.015886e+06
14,30,10,1.015886e+06
14,30,20,1.015886e+06
14,30,30,1.015886e+06
14,30,40,1.015886e+06
14,30,50,1.015886e+06
14,30,60,3.815019e+05
14,30,70,3.815019e+05
14,30,80,3.300372e+05
14,30,90,3.300372e+05
14,30,100,3.300372e+05
14,30,1,1.457728e+07
14,30,2,5.852820e+06
14,30,3,3.386902e+06
14,30,5,3.386902e+06
14,30,10,3.386902e+06
14,30,20,1.515110e+06
14,30,30,1.354553e+06
14,30,40,1.354553e+06
14,30,50,1.106300e+06
14,30,60,1.022996e+06
14,30,70,2.127617e+05
14,30,80,2.127617e+05
14,30,90,2.127617e+05
14,30,100,2.127617e+05
14,30,1,6.066155e+06
14,30,2,6.066155e+06
14,30,3,6.066155e+06
14,30,5,6.066155e+06
14,30,10,9.234282e+05
14,30,20,9.234282e+05
14,30,30,9.234282e+05
14,30,40,9.234282e+05
14,30,50,9.234282e+05
14,30,60,8.251184e+05
14,30,70,7.277985e+05
14,30,80,2.690205e+05
14,30,90,2.690205e+05
14,30,100,2.690205e+05
14,30,1,1.615684e+07
14,30,2,6.080859e+06
14,30,3,2.081207e+06
14,30,5,2.081207e+06
14,30,10,2.081207e+06
14,30,20,1.308965e+06
14,30,30,1.308965e+06
14,30,40,1.209568e+06
14,30,50,1.191786e+06
14,30,60,5.352490e+05
14,30,70,4.882587e+05
14,30,80,4.882587e+05
14,30,90,4.882587e+05
14,30,100,4.882587e+05
14,30,1,6.130190e+06
14,30,2,4.420572e+06
14,30,3,4.420572e+06
14,30,5,4.420572e+06
14,30,10,1.346515e+06
14,30,20,1.172706e+06
14,30,30,1.172706e+06
14,30,40,1.172706e+06
14,30,50,1.172706e+06
14,30,60,7.999320e+05
14,30,70,7.999320e+05
14,30,80,6.750389e+05
14,30,90,6.750389e+05
14,30,100,6.750389e+05
14,30,1,2.713373e+06
14,30,2,2.713373e+06
14,30,3,2.713373e+06
14,30,5,2.176622e+06
14,30,10,2.176622e+06
14,30,20,2.176622e+06
14,30,30,1.632891e+06
14,30,40,4.059034e+05
14,30,50,4.059034e+05
14,30,60,4.059034e+05
14,30,70,4.059034e+05
14,30,80,4.059034e+05
14,30,90,4.059034e+05
14,30,100,4.059034e+05
14,30,1,3.545859e+06
14,30,2,3.545859e+06
14,30,3,3.545859e+06
14,30,5,3.545859e+06
14,30,10,1.658214e+06
14,30,20,9.629051e+05
14,30,30,9.016345e+05
14,30,40,9.016345e+05
14,30,50,7.909443e+05
14,30,60,7.909443e+05
14,30,70,6.070244e+05
14,30,80,6.070244e+05
14,30,90,6.070244e+05
14,30,100,6.070244e+05
