funcid,dim,milestone,error
3,50,1,4.192907e+05
3,50,2,4.192907e+05
3,50,3,4.192907e+05
3,50,5,4.192907e+05
3,50,10,4.192907e+05
3,50,20,3.370693e+05
3,50,30,2.632470e+05
3,50,40,2.225860e+05
3,50,50,2.225860e+05
3,50,60,2.225860e+05
3,50,70,2.225860e+05
3,50,80,1.937042e+05
3,50,90,1.937042e+05
3,50,100,1.937042e+05
3,50,1,4.583420e+05
3,50,2,4.583420e+05
3,50,3,4.583420e+05
3,50,5,4.264921e+05
3,50,10,3.819781e+05
3,50,20,3.609594e+05
3,50,30,2.869798e+05
3,50,40,2.869798e+05
3,50,50,2.459924e+05
3,50,60,2.264284e+05
3,50,70,2.151512e+05
3,50,80,2.094559e+05
3,50,90,2.077172e+05
3,50,100,1.929047e+05
3,50,1,3.291956e+05
3,50,2,3.291956e+05
3,50,3,3.291956e+05
3,50,5,3.291956e+05
3,50,10,3.291956e+05
3,50,20,3.291956e+05
3,50,30,2.862464e+05
3,50,40,2.862464e+05
3,50,50,2.252976e+05
3,50,60,1.914108e+05
3,50,70,1.914108e+05
3,50,80,1.901385e+05
3,50,90,1.727108e+05
3,50,100,1.727108e+05
3,50,1,6.387527e+05
3,50,2,4.969960e+05
3,50,3,4.969960e+05
3,50,5,4.608966e+05
3,50,10,4.608966e+05
3,50,20,2.953326e+05
3,50,30,2.953326e+05
3,50,40,2.953326e+05
3,50,50,2.702307e+05
3,50,60,2.252223e+05
3,50,70,2.060180e+05
3,50,80,1.817238e+05
3,50,90,1.817238e+05
3,50,100,1.817238e+05
3,50,1,5.290242e+05
3,50,2,4.882111e+05
3,50,3,4.882111e+05
3,50,5,4.882111e+05
3,50,10,4.001769e+05
3,50,20,4.001769e+05
3,50,30,3.147935e+05
3,50,40,2.641220e+05
3,50,50,2.235583e+05
3,50,60,2.189262e+05
3,50,70,2.106207e+05
3,50,80,2.106207e+05
3,50,90,1.795867e+05
3,50,100,1.795867e+05
3,50,1,4.325180e+05
3,50,2,4.325180e+05
3,50,3,4.325180e+05
3,50,5,3.674866e+05
3,50,10,3.674866e+05
3,50,20,2.493263e+05
3,50,30,2.493263e+05
3,50,40,2.493263e+05
3,50,50,2.493263e+05
3,50,60,2.178627e+05
3,50,70,2.149612e+05
3,50,80,2.062151e+05
3,50,90,2.045332e+05
3,50,100,2.045332e+05
3,50,1,4.969440e+05
3,50,2,4.969440e+05
3,50,3,4.845193e+05
3,50,5,4.295815e+05
3,50,10,2.746596e+05
3,50,20,2.253101e+05
3,50,30,2.253101e+05
3,50,40,1.764915e+05
3,50,50,1.764915e+05
3,50,60,1.764915e+05
3,50,70,1.764915e+05
3,50,80,1.764915e+05
3,50,90,1.764915e+05
3,50,100,1.764915e+05
3,50,1,4.675113e+05
3,50,2,4.642781e+05
3,50,3,4.642781e+05
3,50,5,4.498269e+05
3,50,10,3.770431e+05
3,50,20,2.951461e+05
3,50,30,2.951461e+05
3,50,40,2.222732e+05
3,50,50,2.222732e+05
3,50,60,2.023189e+05
3,50,70,2.023189e+05
3,50,80,1.582934e+05
3,50,90,1.582934e+05
3,50,100,1.582934e+05
3,50,1,5.148875e+05
3,50,2,5.148875e+05
3,50,3,5.148875e+05
3,50,5,4.748372e+05
3,50,10,4.079978e+05
3,50,20,3.267578e+05
3,50,30,2.356252e+05
3,50,40,2.356252e+05
3,50,50,2.316303e+05
3,50,60,2.316303e+05
3,50,70,2.316303e+05
3,50,80,1.751526e+05
3,50,90,1.751526e+05
3,50,100,1.751526e+05
3,50,1,4.260514e+05
3,50,2,4.260514e+05
3,50,3,3.780409e+05
3,50,5,3.780409e+05
3,50,10,3.780409e+05
3,50,20,2.855098e+05
3,50,30,2.855098e+05
3,50,40,2.855098e+05
3,50,50,2.331678e+05
3,50,60,2.331678e+05
3,50,70,2.242296e+05
3,50,80,2.193621e+05
3,50,90,1.795945e+05
3,50,100,1.795945e+05
