funcid,dim,milestone,error
28,30,1,6.312038e+03
28,30,2,5.362495e+03
28,30,3,3.735033e+03
28,30,5,3.735033e+03
28,30,10,3.166204e+03
28,30,20,3.166204e+03
28,30,30,3.166204e+03
28,30,40,3.166204e+03
28,30,50,2.364798e+03
28,30,60,1.759188e+03
28,30,70,1.759188e+03
28,30,80,1.759188e+03
28,30,90,1.759188e+03
28,30,100,1.759188e+03
28,30,1,5.691673e+03
28,30,2,3.958206e+03
28,30,3,3.958206e+03
28,30,5,3.958206e+03
28,30,10,3.345033e+03
28,30,20,3.345033e+03
28,30,30,3.281376e+03
28,30,40,2.836771e+03
28,30,50,2.836771e+03
28,30,60,2.226888e+03
28,30,70,2.226888e+03
28,30,80,1.916389e+03
28,30,90,1.916389e+03
28,30,100,1.916389e+03
28,30,1,5.887074e+03
28,30,2,3.289245e+03
28,30,3,3.289245e+03
28,30,5,3.289245e+03
28,30,10,3.289245e+03
28,30,20,3.289245e+03
28,30,30,3.095516e+03
28,30,40,3.095516e+03
28,30,50,2.438844e+03
28,30,60,2.004708e+03
28,30,70,2.004708e+03
28,30,80,2.004708e+03
28,30,90,2.004708e+03
28,30,100,2.004708e+03
28,30,1,4.212201e+03
28,30,2,4.212201e+03
28,30,3,2.995942e+03
28,30,5,2.947040e+03
28,30,10,2.947040e+03
28,30,20,2.947040e+03
28,30,30,2.947040e+03
28,30,40,2.947040e+03
28,30,50,2.362511e+03
28,30,60,2.348762e+03
28,30,70,2.348762e+03
28,30,80,2.348762e+03
28,30,90,2.348762e+03
28,30,100,2.348762e+03
28,30,1,5.836295e+03
28,30,2,4.981943e+03
28,30,3,4.436176e+03
28,30,5,4.049953e+03
28,30,10,4.049953e+03
28,30,20,3.648732e+03
28,30,30,3.648732e+03
28,30,40,3.304802e+03
28,30,50,2.133939e+03
28,30,60,2.133939e+03
28,30,70,2.133939e+03
28,30,80,2.133939e+03
28,30,90,2.133939e+03
28,30,100,2.133939e+03
28,30,1,4.813739e+03
28,30,2,4.813739e+03
28,30,3,3.884502e+03
28,30,5,3.884502e+03
28,30,10,3.884502e+03
28,30,20,3.402834e+03
28,30,30,3.402834e+03
28,30,40,3.321373e+03
28,30,50,2.660828e+03
28,30,60,2.308851e+03
28,30,70,2.308851e+03
28,30,80,2.308851e+03
28,30,90,2.308851e+03
28,30,100,2.308851e+03
28,30,1,4.461228e+03
28,30,2,4.461228e+03
28,30,3,4.461228e+03
28,30,5,4.461228e+03
28,30,10,3.651784e+03
28,30,20,3.479002e+03
28,30,30,3.479002e+03
28,30,40,3.369183e+03
28,30,50,2.298024e+03
28,30,60,2.298024e+03
28,30,70,2.298024e+03
28,30,80,2.298024e+03
28,30,90,2.298024e+03
28,30,100,2.298024e+03
28,30,1,5.605764e+03
28,30,2,3.357226e+03
28,30,3,3.357226e+03
28,30,5,3.357226e+03
28,30,10,3.357226e+03
28,30,20,3.357226e+03
28,30,30,2.827701e+03
28,30,40,2.827701e+03
28,30,50,2.758752e+03
28,30,60,2.334406e+03
28,30,70,2.334406e+03
28,30,80,2.334406e+03
28,30,90,2.334406e+03
28,30,100,2.334406e+03
28,30,1,3.773266e+03
28,30,2,3.773266e+03
28,30,3,3.773266e+03
28,30,5,3.773266e+03
28,30,10,3.773266e+03
28,30,20,3.773266e+03
28,30,30,3.558471e+03
28,30,40,3.281476e+03
28,30,50,2.165580e+03
28,30,60,2.165580e+03
28,30,70,2.165580e+03
28,30,80,2.165580e+03
28,30,90,2.165580e+03
28,30,100,2.165580e+03
28,30,1,4.097786e+03
28,30,2,4.097786e+03
28,30,3,4.097786e+03
28,30,5,4.097786e+03
28,30,10,3.982810e+03
28,30,20,3.465651e+03
28,30,30,3.296812e+03
28,30,40,3.015594e+03
28,30,50,2.844171e+03
28,30,60,1.885559e+03
28,30,70,1.885559e+03
28,30,80,1.885559e+03
28,30,90,1.885559e+03
28,30,100,1.885559e+03
