funcid,dim,milestone,error
5,50,1,7.433528e+02
5,50,2,7.414713e+02
5,50,3,7.414713e+02
5,50,5,7.159289e+02
5,50,10,7.159289e+02
5,50,20,6.959596e+02
5,50,30,6.890798e+02
5,50,40,6.533293e+02
5,50,50,6.533293e+02
5,50,60,6.521007e+02
5,50,70,6.002821e+02
5,50,80,5.936257e+02
5,50,90,5.936257e+02
5,50,100,5.936257e+02
5,50,1,7.900293e+02
5,50,2,7.517212e+02
5,50,3,7.517212e+02
5,50,5,7.184593e+02
5,50,10,7.096893e+02
5,50,20,7.056221e+02
5,50,30,7.056221e+02
5,50,40,5.985416e+02
5,50,50,5.985416e+02
5,50,60,5.952184e+02
5,50,70,5.952184e+02
5,50,80,5.952184e+02
5,50,90,5.529844e+02
5,50,100,5.529844e+02
5,50,1,7.861115e+02
5,50,2,7.441147e+02
5,50,3,7.441147e+02
5,50,5,7.212762e+02
5,50,10,7.179727e+02
5,50,20,7.111007e+02
5,50,30,7.111007e+02
5,50,40,6.918900e+02
5,50,50,6.400302e+02
5,50,60,6.370408e+02
5,50,70,6.047618e+02
5,50,80,5.985297e+02
5,50,90,5.695277e+02
5,50,100,5.695277e+02
5,50,1,7.416064e+02
5,50,2,7.416064e+02
5,50,3,7.169569e+02
5,50,5,7.169569e+02
5,50,10,7.169569e+02
5,50,20,7.138670e+02
5,50,30,7.099807e+02
5,50,40,6.606953e+02
5,50,50,6.606953e+02
5,50,60,6.242022e+02
5,50,70,6.242022e+02
5,50,80,6.009860e+02
5,50,90,6.009860e+02
5,50,100,6.009860e+02
5,50,1,7.563974e+02
5,50,2,7.365534e+02
5,50,3,7.365534e+02
5,50,5,7.022857e+02
5,50,10,7.022857e+02
5,50,20,7.022857e+02
5,50,30,7.022857e+02
5,50,40,6.763861e+02
5,50,50,5.948409e+02
5,50,60,5.948409e+02
5,50,70,5.948409e+02
5,50,80,5.948409e+02
5,50,90,5.948409e+02
5,50,100,5.948409e+02
5,50,1,7.679559e+02
5,50,2,7.524515e+02
5,50,3,7.524515e+02
5,50,5,7.523117e+02
5,50,10,6.903391e+02
5,50,20,6.903391e+02
5,50,30,6.869041e+02
5,50,40,6.713049e+02
5,50,50,6.699099e+02
5,50,60,6.117179e+02
5,50,70,6.080339e+02
5,50,80,5.897122e+02
5,50,90,5.897122e+02
5,50,100,5.897122e+02
5,50,1,7.341280e+02
5,50,2,7.341280e+02
5,50,3,7.341280e+02
5,50,5,7.341280e+02
5,50,10,7.196328e+02
5,50,20,7.063102e+02
5,50,30,7.063102e+02
5,50,40,6.058123e+02
5,50,50,6.058123e+02
5,50,60,6.058123e+02
5,50,70,6.058123e+02
5,50,80,6.058123e+02
5,50,90,6.058123e+02
5,50,100,6.058123e+02
5,50,1,7.769013e+02
5,50,2,7.651456e+02
5,50,3,7.444552e+02
5,50,5,7.444552e+02
5,50,10,7.366202e+02
5,50,20,7.055025e+02
5,50,30,6.662923e+02
5,50,40,6.662923e+02
5,50,50,6.662923e+02
5,50,60,6.388398e+02
5,50,70,6.222859e+02
5,50,80,6.222859e+02
5,50,90,6.222859e+02
5,50,100,6.222859e+02
5,50,1,7.514405e+02
5,50,2,7.514405e+02
5,50,3,7.246523e+02
5,50,5,7.246523e+02
5,50,10,7.246523e+02
5,50,20,7.005036e+02
5,50,30,6.718093e+02
5,50,40,6.413756e+02
5,50,50,6.282214e+02
5,50,60,6.282214e+02
5,50,70,6.282214e+02
5,50,80,6.282214e+02
5,50,90,6.059522e+02
5,50,100,6.059522e+02
5,50,1,7.293791e+02
5,50,2,7.293791e+02
5,50,3,7.293791e+02
5,50,5,7.293791e+02
5,50,10,7.291906e+02
5,50,20,7.079624e+02
5,50,30,7.009847e+02
5,50,40,6.357956e+02
5,50,50,6.326568e+02
5,50,60,6.326568e+02
5,50,70,6.070514e+02
5,50,80,6.070514e+02
5,50,90,6.070514e+02
5,50,100,6.070514e+02
