funcid,dim,milestone,error
13,50,1,2.399506e+05
13,50,2,2.395503e+05
13,50,3,2.391393e+05
13,50,5,2.383729e+05
13,50,10,2.363511e+05
13,50,20,2.324186e+05
13,50,30,2.286504e+05
13,50,40,2.250626e+05
13,50,50,2.215110e+05
13,50,60,2.179939e+05
13,50,70,2.146167e+05
13,50,80,2.114355e+05
13,50,90,2.082071e+05
13,50,100,2.050621e+05
13,50,1,9.269149e+04
13,50,2,9.264162e+04
13,50,3,9.259363e+04
13,50,5,9.248998e+04
13,50,10,9.223431e+04
13,50,20,9.174233e+04
13,50,30,9.124849e+04
13,50,40,9.074918e+04
13,50,50,9.025848e+04
13,50,60,8.977853e+04
13,50,70,8.930488e+04
13,50,80,8.883453e+04
13,50,90,8.836898e+04
13,50,100,8.791149e+04
13,50,1,5.068984e+04
13,50,2,5.067180e+04
13,50,3,5.065531e+04
13,50,5,5.061924e+04
13,50,10,5.053482e+04
13,50,20,5.035712e+04
13,50,30,5.018200e+04
13,50,40,5.000983e+04
13,50,50,4.983574e+04
13,50,60,4.966540e+04
13,50,70,4.949441e+04
13,50,80,4.932640e+04
13,50,90,4.916063e+04
13,50,100,4.898876e+04
13,50,1,1.861515e+05
13,50,2,1.859949e+05
13,50,3,1.858200e+05
13,50,5,1.854854e+05
13,50,10,1.846858e+05
13,50,20,1.831175e+05
13,50,30,1.815533e+05
13,50,40,1.800133e+05
13,50,50,1.784980e+05
13,50,60,1.769639e+05
13,50,70,1.754625e+05
13,50,80,1.740369e+05
13,50,90,1.726320e+05
13,50,100,1.712414e+05
13,50,1,1.245308e+05
13,50,2,1.244464e+05
13,50,3,1.243736e+05
13,50,5,1.242174e+05
13,50,10,1.238329e+05
13,50,20,1.230625e+05
13,50,30,1.222950e+05
13,50,40,1.215359e+05
13,50,50,1.207790e+05
13,50,60,1.200307e+05
13,50,70,1.193113e+05
13,50,80,1.185772e+05
13,50,90,1.178578e+05
13,50,100,1.171320e+05
13,50,1,5.761487e+04
13,50,2,5.758978e+04
13,50,3,5.756505e+04
13,50,5,5.751734e+04
13,50,10,5.739516e+04
13,50,20,5.714362e+04
13,50,30,5.690670e+04
13,50,40,5.665991e+04
13,50,50,5.643075e+04
13,50,60,5.619609e+04
13,50,70,5.596151e+04
13,50,80,5.572876e+04
13,50,90,5.550041e+04
13,50,100,5.527373e+04
13,50,1,9.418125e+04
13,50,2,9.412199e+04
13,50,3,9.406109e+04
13,50,5,9.394429e+04
13,50,10,9.365607e+04
13,50,20,9.308689e+04
13,50,30,9.252154e+04
13,50,40,9.196430e+04
13,50,50,9.140215e+04
13,50,60,9.086085e+04
13,50,70,9.032648e+04
13,50,80,8.981062e+04
13,50,90,8.929314e+04
13,50,100,8.877588e+04
13,50,1,1.320260e+05
13,50,2,1.319141e+05
13,50,3,1.317958e+05
13,50,5,1.315571e+05
13,50,10,1.309588e+05
13,50,20,1.298311e+05
13,50,30,1.287190e+05
13,50,40,1.275935e+05
13,50,50,1.265330e+05
13,50,60,1.254848e+05
13,50,70,1.244778e+05
13,50,80,1.234805e+05
13,50,90,1.224867e+05
13,50,100,1.215055e+05
13,50,1,1.643679e+05
13,50,2,1.641396e+05
13,50,3,1.639064e+05
13,50,5,1.634572e+05
13,50,10,1.622794e+05
13,50,20,1.600298e+05
13,50,30,1.578365e+05
13,50,40,1.558393e+05
13,50,50,1.537888e+05
13,50,60,1.518386e+05
13,50,70,1.499366e+05
13,50,80,1.480502e+05
13,50,90,1.461926e+05
13,50,100,1.443546e+05
13,50,1,9.725537e+04
13,50,2,9.718295e+04
13,50,3,9.711693e+04
13,50,5,9.696926e+04
13,50,10,9.661487e+04
13,50,20,9.590850e+04
13,50,30,9.520850e+04
13,50,40,9.451294e+04
13,50,50,9.381924e+04
13,50,60,9.315382e+04
13,50,70,9.248674e+04
13,50,80,9.183644e+04
13,50,90,9.120486e+04
13,50,100,9.056469e+04
