funcid,dim,milestone,error
29,50,1,2.645671e+03
29,50,2,2.645671e+03
29,50,3,2.645671e+03
29,50,5,2.645671e+03
29,50,10,2.645671e+03
29,50,20,2.590234e+03
29,50,30,2.582191e+03
29,50,40,2.582190e+03
29,50,50,2.581353e+03
29,50,60,2.580347e+03
29,50,70,2.580300e+03
29,50,80,2.578745e+03
29,50,90,2.578709e+03
29,50,100,2.578681e+03
29,50,1,5.309929e+03
29,50,2,5.271974e+03
29,50,3,5.233398e+03
29,50,5,5.142880e+03
29,50,10,5.013227e+03
29,50,20,4.957189e+03
29,50,30,4.949335e+03
29,50,40,4.947737e+03
29,50,50,4.947083e+03
29,50,60,4.946329e+03
29,50,70,4.945902e+03
29,50,80,4.945815e+03
29,50,90,4.942807e+03
29,50,100,4.942763e+03
29,50,1,3.789113e+03
29,50,2,3.715280e+03
29,50,3,3.682938e+03
29,50,5,3.682937e+03
29,50,10,3.682937e+03
29,50,20,3.682272e+03
29,50,30,3.676784e+03
29,50,40,3.674253e+03
29,50,50,3.669935e+03
29,50,60,3.661640e+03
29,50,70,3.661405e+03
29,50,80,3.646428e+03
29,50,90,3.645665e+03
29,50,100,3.643087e+03
29,50,1,5.891538e+03
29,50,2,5.891538e+03
29,50,3,5.891538e+03
29,50,5,5.891538e+03
29,50,10,5.891538e+03
29,50,20,5.879635e+03
29,50,30,5.700686e+03
29,50,40,5.700617e+03
29,50,50,5.700503e+03
29,50,60,5.618419e+03
29,50,70,5.612376e+03
29,50,80,5.612224e+03
29,50,90,5.611993e+03
29,50,100,5.611931e+03
29,50,1,5.020090e+03
29,50,2,4.979167e+03
29,50,3,4.977583e+03
29,50,5,4.977583e+03
29,50,10,4.977583e+03
29,50,20,4.758132e+03
29,50,30,4.757376e+03
29,50,40,4.656454e+03
29,50,50,4.641999e+03
29,50,60,4.585511e+03
29,50,70,4.571930e+03
29,50,80,4.566702e+03
29,50,90,4.561836e+03
29,50,100,4.561408e+03
29,50,1,5.733902e+03
29,50,2,5.620999e+03
29,50,3,5.605652e+03
29,50,5,5.577677e+03
29,50,10,5.576217e+03
29,50,20,5.568485e+03
29,50,30,5.563319e+03
29,50,40,5.562292e+03
29,50,50,5.561014e+03
29,50,60,5.556870e+03
29,50,70,5.554550e+03
29,50,80,5.553770e+03
29,50,90,5.331776e+03
29,50,100,5.331423e+03
29,50,1,4.581285e+03
29,50,2,4.527233e+03
29,50,3,4.518962e+03
29,50,5,4.518962e+03
29,50,10,4.518962e+03
29,50,20,4.518957e+03
29,50,30,4.265658e+03
29,50,40,4.256944e+03
29,50,50,4.255585e+03
29,50,60,4.248182e+03
29,50,70,4.247357e+03
29,50,80,4.243092e+03
29,50,90,4.242536e+03
29,50,100,4.242535e+03
29,50,1,4.355992e+03
29,50,2,4.355992e+03
29,50,3,4.355992e+03
29,50,5,4.355992e+03
29,50,10,4.355992e+03
29,50,20,4.177526e+03
29,50,30,4.167424e+03
29,50,40,4.145047e+03
29,50,50,4.137881e+03
29,50,60,4.112833e+03
29,50,70,4.107311e+03
29,50,80,4.107085e+03
29,50,90,4.104948e+03
29,50,100,4.100574e+03
29,50,1,3.697929e+03
29,50,2,3.659867e+03
29,50,3,3.634622e+03
29,50,5,3.592808e+03
29,50,10,3.589721e+03
29,50,20,3.581707e+03
29,50,30,3.580984e+03
29,50,40,3.580709e+03
29,50,50,3.576551e+03
29,50,60,3.574920e+03
29,50,70,3.573258e+03
29,50,80,3.572450e+03
29,50,90,3.569789e+03
29,50,100,3.569705e+03
29,50,1,5.375255e+03
29,50,2,5.350543e+03
29,50,3,5.350543e+03
29,50,5,5.350543e+03
29,50,10,5.350543e+03
29,50,20,5.350077e+03
29,50,30,5.350076e+03
29,50,40,5.350073e+03
29,50,50,5.349303e+03
29,50,60,4.986923e+03
29,50,70,4.964482e+03
29,50,80,4.957810e+03
29,50,90,4.957743e+03
29,50,100,4.956108e+03
