funcid,dim,milestone,error
8,10,1,2.984866e+01
8,10,2,2.984866e+01
8,10,3,2.984866e+01
8,10,5,2.984866e+01
8,10,10,2.984866e+01
8,10,20,2.984866e+01
8,10,30,2.984866e+01
8,10,40,2.984866e+01
8,10,50,2.984866e+01
8,10,60,2.984866e+01
8,10,70,2.984866e+01
8,10,80,2.984866e+01
8,10,90,2.984866e+01
8,10,100,2.984866e+01
8,10,1,6.173936e+01
8,10,2,6.173932e+01
8,10,3,6.173932e+01
8,10,5,6.173932e+01
8,10,10,6.173932e+01
8,10,20,6.173932e+01
8,10,30,6.173932e+01
8,10,40,6.173932e+01
8,10,50,6.173932e+01
8,10,60,6.173932e+01
8,10,70,6.173932e+01
8,10,80,6.173932e+01
8,10,90,6.173932e+01
8,10,100,6.173932e+01
8,10,1,3.313210e+01
8,10,2,3.311421e+01
8,10,3,3.311420e+01
8,10,5,3.311420e+01
8,10,10,3.311420e+01
8,10,20,3.311420e+01
8,10,30,3.311420e+01
8,10,40,3.311420e+01
8,10,50,3.311420e+01
8,10,60,3.311420e+01
8,10,70,3.311420e+01
8,10,80,3.311420e+01
8,10,90,3.311420e+01
8,10,100,3.311420e+01
8,10,1,4.165053e+01
8,10,2,4.165049e+01
8,10,3,4.165049e+01
8,10,5,4.165049e+01
8,10,10,4.165049e+01
8,10,20,4.165049e+01
8,10,30,4.165049e+01
8,10,40,4.165049e+01
8,10,50,4.165049e+01
8,10,60,4.165049e+01
8,10,70,4.165049e+01
8,10,80,4.165049e+01
8,10,90,4.165049e+01
8,10,100,4.165049e+01
8,10,1,4.676292e+01
8,10,2,4.676292e+01
8,10,3,4.676292e+01
8,10,5,4.676292e+01
8,10,10,4.676292e+01
8,10,20,4.676292e+01
8,10,30,4.676292e+01
8,10,40,4.676292e+01
8,10,50,4.676292e+01
8,10,60,4.676292e+01
8,10,70,4.676292e+01
8,10,80,4.676292e+01
8,10,90,4.676292e+01
8,10,100,4.676292e+01
8,10,1,7.174054e+01
8,10,2,7.174052e+01
8,10,3,7.174052e+01
8,10,5,7.174052e+01
8,10,10,7.174052e+01
8,10,20,7.174052e+01
8,10,30,7.174052e+01
8,10,40,7.174052e+01
8,10,50,7.174052e+01
8,10,60,7.174052e+01
8,10,70,7.174052e+01
8,10,80,7.174052e+01
8,10,90,7.174052e+01
8,10,100,3.382851e+01
8,10,1,4.377803e+01
8,10,2,4.377803e+01
8,10,3,4.377803e+01
8,10,5,4.377803e+01
8,10,10,4.377803e+01
8,10,20,4.377803e+01
8,10,30,4.377803e+01
8,10,40,4.377803e+01
8,10,50,4.377803e+01
8,10,60,4.377803e+01
8,10,70,4.377803e+01
8,10,80,4.377803e+01
8,10,90,4.377803e+01
8,10,100,4.377803e+01
8,10,1,4.378593e+01
8,10,2,4.377803e+01
8,10,3,4.377803e+01
8,10,5,4.377803e+01
8,10,10,4.377803e+01
8,10,20,4.377803e+01
8,10,30,4.377803e+01
8,10,40,4.377803e+01
8,10,50,4.377803e+01
8,10,60,4.377803e+01
8,10,70,4.377803e+01
8,10,80,4.377803e+01
8,10,1,2.984866e+01
8,10,2,2.984866e+01
8,10,3,2.984866e+01
8,10,5,2.984866e+01
8,10,10,2.984866e+01
8,10,20,2.984866e+01
8,10,30,2.984866e+01
8,10,40,2.984866e+01
8,10,50,2.984866e+01
8,10,60,2.984866e+01
8,10,70,2.984866e+01
8,10,80,2.984866e+01
8,10,90,2.984866e+01
8,10,100,2.984866e+01
8,10,1,6.173936e+01
8,10,2,6.173932e+01
8,10,3,6.173932e+01
8,10,5,6.173932e+01
8,10,10,6.173932e+01
8,10,20,6.173932e+01
8,10,30,6.173932e+01
8,10,40,6.173932e+01
8,10,50,6.173932e+01
8,10,60,6.173932e+01
8,10,70,6.173932e+01
8,10,80,6.173932e+01
8,10,90,6.173932e+01
8,10,100,6.173932e+01
8,10,1,3.313210e+01
8,10,2,3.311421e+01
8,10,3,3.311420e+01
8,10,5,3.311420e+01
8,10,10,3.311420e+01
8,10,20,3.311420e+01
8,10,30,3.311420e+01
8,10,40,3.311420e+01
8,10,50,3.311420e+01
8,10,60,3.311420e+01
8,10,70,3.311420e+01
8,10,80,3.311420e+01
8,10,90,3.311420e+01
8,10,100,3.311420e+01
8,10,1,4.165053e+01
8,10,2,4.165049e+01
8,10,3,4.165049e+01
8,10,5,4.165049e+01
8,10,10,4.165049e+01
8,10,20,4.165049e+01
8,10,30,4.165049e+01
8,10,40,4.165049e+01
8,10,50,4.165049e+01
8,10,60,4.165049e+01
8,10,70,4.165049e+01
8,10,80,4.165049e+01
8,10,90,4.165049e+01
8,10,100,4.165049e+01
8,10,1,4.676292e+01
8,10,2,4.676292e+01
8,10,3,4.676292e+01
8,10,5,4.676292e+01
8,10,10,4.676292e+01
8,10,20,4.676292e+01
8,10,30,4.676292e+01
8,10,40,4.676292e+01
8,10,50,4.676292e+01
8,10,60,4.676292e+01
8,10,70,4.676292e+01
8,10,80,4.676292e+01
8,10,90,4.676292e+01
8,10,100,4.676292e+01
8,10,1,7.174054e+01
8,10,2,7.174052e+01
8,10,3,7.174052e+01
8,10,5,7.174052e+01
