funcid,dim,milestone,error
1,30,1,1.936883e+04
1,30,2,1.936768e+04
1,30,3,1.936648e+04
1,30,5,1.936415e+04
1,30,10,1.935857e+04
1,30,20,1.934740e+04
1,30,30,1.933560e+04
1,30,40,1.932403e+04
1,30,50,1.931273e+04
1,30,60,1.930112e+04
1,30,70,1.928942e+04
1,30,80,1.927785e+04
1,30,90,1.926667e+04
1,30,100,1.925499e+04
1,30,1,2.883271e+02
1,30,2,2.882448e+02
1,30,3,2.882274e+02
1,30,5,2.881908e+02
1,30,10,2.881040e+02
1,30,20,2.879319e+02
1,30,30,2.877706e+02
1,30,40,2.875994e+02
1,30,50,2.874306e+02
1,30,60,2.872584e+02
1,30,70,2.870887e+02
1,30,80,2.869194e+02
1,30,90,2.867511e+02
1,30,100,2.865817e+02
1,30,1,1.931040e+04
1,30,2,1.930913e+04
1,30,3,1.930795e+04
1,30,5,1.930556e+04
1,30,10,1.929957e+04
1,30,20,1.928797e+04
1,30,30,1.927643e+04
1,30,40,1.926464e+04
1,30,50,1.925370e+04
1,30,60,1.924220e+04
1,30,70,1.923093e+04
1,30,80,1.921927e+04
1,30,90,1.920793e+04
1,30,100,1.919663e+04
1,30,1,1.394527e+04
1,30,2,1.394443e+04
1,30,3,1.394361e+04
1,30,5,1.394178e+04
1,30,10,1.393758e+04
1,30,20,1.392953e+04
1,30,30,1.392122e+04
1,30,40,1.391301e+04
1,30,50,1.390465e+04
1,30,60,1.389638e+04
1,30,70,1.388815e+04
1,30,80,1.387995e+04
1,30,90,1.387161e+04
1,30,100,1.386354e+04
1,30,1,3.114422e+03
1,30,2,3.109180e+03
1,30,3,3.108987e+03
1,30,5,3.108596e+03
1,30,10,3.107663e+03
1,30,20,3.105882e+03
1,30,30,3.104000e+03
1,30,40,3.102127e+03
1,30,50,3.100277e+03
1,30,60,3.098396e+03
1,30,70,3.096586e+03
1,30,80,3.094768e+03
1,30,90,3.092964e+03
1,30,100,3.091143e+03
1,30,1,5.267609e+01
1,30,2,4.903299e+01
1,30,3,4.903018e+01
1,30,5,4.902417e+01
1,30,10,4.900949e+01
1,30,20,4.898072e+01
1,30,30,4.895144e+01
1,30,40,4.892300e+01
1,30,50,4.889305e+01
1,30,60,4.886361e+01
1,30,70,4.883501e+01
1,30,80,4.880626e+01
1,30,90,4.877622e+01
1,30,100,4.874659e+01
1,30,1,3.993906e+03
1,30,2,3.993657e+03
1,30,3,3.993410e+03
1,30,5,3.992921e+03
1,30,10,3.991758e+03
1,30,20,3.989429e+03
1,30,30,3.987080e+03
1,30,40,3.984675e+03
1,30,50,3.982303e+03
1,30,60,3.979907e+03
1,30,70,3.977563e+03
1,30,80,3.975200e+03
1,30,90,3.972806e+03
1,30,100,3.970458e+03
1,30,1,4.599883e+03
1,30,2,4.599586e+03
1,30,3,4.599287e+03
1,30,5,4.598707e+03
1,30,10,4.597277e+03
1,30,20,4.594581e+03
1,30,30,4.591801e+03
1,30,40,4.589046e+03
1,30,50,4.586414e+03
1,30,60,4.583710e+03
1,30,70,4.580994e+03
1,30,80,4.578343e+03
1,30,90,4.575557e+03
1,30,100,4.572797e+03
1,30,1,3.016257e+03
1,30,2,3.016038e+03
1,30,3,3.015845e+03
1,30,5,3.015460e+03
1,30,10,3.014546e+03
1,30,20,3.012755e+03
1,30,30,3.010987e+03
1,30,40,3.009152e+03
1,30,50,3.007358e+03
1,30,60,3.005550e+03
1,30,70,3.003760e+03
1,30,80,3.002019e+03
1,30,90,3.000220e+03
1,30,100,2.998468e+03
1,30,1,4.621176e+02
1,30,2,4.620897e+02
1,30,3,4.620642e+02
1,30,5,4.620090e+02
1,30,10,4.618707e+02
1,30,20,4.616001e+02
1,30,30,4.613324e+02
1,30,40,4.610575e+02
1,30,50,4.607846e+02
1,30,60,4.605162e+02
1,30,70,4.602420e+02
1,30,80,4.599723e+02
1,30,90,4.596977e+02
1,30,100,4.594192e+02
1,30,1,1.936883e+04
1,30,2,1.936768e+04
1,30,3,1.936648e+04
1,30,5,1.936415e+04
1,30,10,1.935857e+04
1,30,20,1.934740e+04
1,30,30,1.933560e+04
1,30,40,1.932403e+04
1,30,50,1.931273e+04
1,30,60,1.930112e+04
1,30,70,1.928942e+04
1,30,80,1.927785e+04
1,30,90,1.926667e+04
1,30,100,1.925499e+04
1,30,1,2.883271e+02
1,30,2,2.882448e+02
1,30,3,2.882274e+02
1,30,5,2.881908e+02
1,30,10,2.881040e+02
1,30,20,2.879319e+02
1,30,30,2.877706e+02
1,30,40,2.875994e+02
1,30,50,2.874306e+02
1,30,60,2.872584e+02
1,30,70,2.870887e+02
1,30,80,2.869194e+02
1,30,90,2.867511e+02
1,30,100,2.865817e+02
1,30,1,1.931040e+04
1,30,2,1.930913e+04
1,30,3,1.930795e+04
1,30,5,1.930556e+04
1,30,10,1.929957e+04
1,30,20,1.928797e+04
1,30,30,1.927643e+04
1,30,40,1.926464e+04
1,30,50,1.925370e+04
1,30,60,1.924220e+04
1,30,70,1.923093e+04
1,30,80,1.921927e+04
1,30,90,1.920793e+04
1,30,100,1.919663e+04
1,30,1,1.394527e+04
1,30,2,1.394443e+04
1,30,3,1.394361e+04
1,30,5,1.394178e+04
1,30,10,1.393758e+04
1,30,20,1.392953e+04
1,30,30,1.392122e+04
1,30,40,1.391301e+04
1,30,50,1.390465e+04
1,30,60,1.389638e+04
1,30,70,1.388815e+04
1,30,80,1.387995e+04
1,30,90,1.387161e+04
1,30,100,1.386354e+04
1,30,1,3.114422e+03
1,30,2,3.109180e+03
1,30,3,3.108987e+03
1,30,5,3.108596e+03
1,30,10,3.107663e+03
1,30,20,3.105882e+03
1,30,30,3.104000e+03
1,30,40,3.102127e+03
1,30,50,3.100277e+03
1,30,60,3.098396e+03
1,30,70,3.096586e+03
1,30,80,3.094768e+03
1,30,90,3.092964e+03
1,30,100,3.091143e+03
1,30,1,5.267609e+01
1,30,2,4.903299e+01
1,30,3,4.903018e+01
1,30,5,4.902417e+01
1,30,10,4.900949e+01
1,30,20,4.898072e+01
1,30,30,4.895144e+01
1,30,40,4.892300e+01
1,30,50,4.889305e+01
1,30,60,4.886361e+01
1,30,70,4.883501e+01
1,30,80,4.880626e+01
1,30,90,4.877622e+01
1,30,100,4.874659e+01
1,30,1,3.993906e+03
1,30,2,3.993657e+03
1,30,3,3.993410e+03
1,30,5,3.992921e+03
1,30,10,3.991758e+03
1,30,20,3.989429e+03
1,30,30,3.987080e+03
1,30,40,3.984675e+03
1,30,50,3.982303e+03
1,30,60,3.979907e+03
1,30,70,3.977563e+03
1,30,80,3.975200e+03
1,30,90,3.972806e+03
1,30,100,3.970458e+03
1,30,1,4.599883e+03
1,30,2,4.599586e+03
1,30,3,4.599287e+03
1,30,5,4.598707e+03
1,30,10,4.597277e+03
1,30,20,4.594581e+03
1,30,30,4.591801e+03
1,30,40,4.589046e+03
1,30,50,4.586414e+03
1,30,60,4.583710e+03
1,30,70,4.580994e+03
1,30,80,4.578343e+03
1,30,90,4.575557e+03
1,30,100,4.572797e+03
1,30,1,3.016257e+03
1,30,2,3.016038e+03
1,30,3,3.015845e+03
1,30,5,3.015460e+03
1,30,10,3.014546e+03
1,30,20,3.012755e+03
1,30,30,3.010987e+03
1,30,40,3.009152e+03
1,30,50,3.007358e+03
1,30,60,3.005550e+03
1,30,70,3.003760e+03
1,30,80,3.002019e+03
1,30,90,3.000220e+03
1,30,100,2.998468e+03
1,30,1,4.621176e+02
1,30,2,4.620897e+02
1,30,3,4.620642e+02
1,30,5,4.620090e+02
1,30,10,4.618707e+02
1,30,20,4.616001e+02
1,30,30,4.613324e+02
1,30,40,4.610575e+02
1,30,50,4.607846e+02
1,30,60,4.605162e+02
1,30,70,4.602420e+02
1,30,80,4.599723e+02
1,30,90,4.596977e+02
1,30,100,4.594192e+02
