funcid,dim,milestone,error
16,10,1,8.917158e+02
16,10,2,8.077432e+02
16,10,3,8.077432e+02
16,10,5,6.832245e+02
16,10,10,3.989713e+02
16,10,20,3.989713e+02
16,10,30,3.989713e+02
16,10,40,3.989713e+02
16,10,50,3.748491e+02
16,10,60,3.314830e+02
16,10,70,3.058574e+02
16,10,80,2.213123e+02
16,10,90,1.711139e+02
16,10,100,1.711139e+02
16,10,1,6.727160e+02
16,10,2,6.727160e+02
16,10,3,6.727160e+02
16,10,5,6.163216e+02
16,10,10,3.912046e+02
16,10,20,3.443731e+02
16,10,30,3.443731e+02
16,10,40,3.260436e+02
16,10,50,3.260436e+02
16,10,60,2.512565e+02
16,10,70,2.512565e+02
16,10,80,9.942998e+01
16,10,90,9.942998e+01
16,10,100,9.942998e+01
16,10,1,2.854587e+02
16,10,2,2.854587e+02
16,10,3,2.854587e+02
16,10,5,2.854587e+02
16,10,10,2.854587e+02
16,10,20,2.854587e+02
16,10,30,2.245016e+02
16,10,40,2.245016e+02
16,10,50,9.790536e+01
16,10,60,9.790536e+01
16,10,70,9.790536e+01
16,10,80,9.790536e+01
16,10,90,9.790536e+01
16,10,100,9.790536e+01
16,10,1,6.861455e+02
16,10,2,6.861455e+02
16,10,3,6.818288e+02
16,10,5,6.581753e+02
16,10,10,4.578808e+02
16,10,20,2.549508e+02
16,10,30,2.549508e+02
16,10,40,2.549508e+02
16,10,50,2.549508e+02
16,10,60,2.549508e+02
16,10,70,2.493440e+02
16,10,80,2.493440e+02
16,10,90,2.493440e+02
16,10,100,2.493440e+02
16,10,1,7.143164e+02
16,10,2,7.143164e+02
16,10,3,5.640073e+02
16,10,5,5.640073e+02
16,10,10,2.810537e+02
16,10,20,2.810537e+02
16,10,30,2.810537e+02
16,10,40,2.810537e+02
16,10,50,2.810537e+02
16,10,60,2.241995e+02
16,10,70,2.227156e+02
16,10,80,2.227156e+02
16,10,90,2.227156e+02
16,10,100,2.227156e+02
16,10,1,9.077219e+02
16,10,2,5.944396e+02
16,10,3,5.944396e+02
16,10,5,4.587968e+02
16,10,10,4.198491e+02
16,10,20,4.198491e+02
16,10,30,4.198491e+02
16,10,40,4.198491e+02
16,10,50,4.110437e+02
16,10,60,2.425659e+02
16,10,70,2.425659e+02
16,10,80,2.214666e+02
16,10,90,1.111411e+02
16,10,100,9.017677e+01
16,10,1,7.971526e+02
16,10,2,7.751405e+02
16,10,3,7.431925e+02
16,10,5,7.431925e+02
16,10,10,5.847642e+02
16,10,20,5.439967e+02
16,10,30,3.157534e+02
16,10,40,3.157534e+02
16,10,50,2.178746e+02
16,10,60,2.178746e+02
16,10,70,1.935582e+02
16,10,80,1.935582e+02
16,10,90,1.935582e+02
16,10,100,1.935582e+02
16,10,1,5.705976e+02
16,10,2,5.705976e+02
16,10,3,5.705976e+02
16,10,5,5.705976e+02
16,10,10,5.705976e+02
16,10,20,3.518483e+02
16,10,30,3.518483e+02
16,10,40,3.518483e+02
16,10,50,3.518483e+02
16,10,60,2.303273e+02
16,10,70,9.837064e+01
16,10,80,9.837064e+01
16,10,90,9.837064e+01
16,10,100,9.837064e+01
16,10,1,7.355377e+02
16,10,2,5.692632e+02
16,10,3,5.692632e+02
16,10,5,5.355373e+02
16,10,10,3.507034e+02
16,10,20,3.507034e+02
16,10,30,3.507034e+02
16,10,40,3.507034e+02
16,10,50,3.225417e+02
16,10,60,3.225417e+02
16,10,70,3.225417e+02
16,10,80,3.154344e+02
16,10,90,3.154344e+02
16,10,100,3.154344e+02
16,10,1,6.154982e+02
16,10,2,5.842115e+02
16,10,3,5.842115e+02
16,10,5,5.403029e+02
16,10,10,5.403029e+02
16,10,20,2.897509e+02
16,10,30,2.897509e+02
16,10,40,2.897509e+02
16,10,50,2.897509e+02
16,10,60,2.897509e+02
16,10,70,2.897509e+02
16,10,80,7.123397e+01
16,10,90,7.123397e+01
16,10,100,7.123397e+01
16,10,1,8.917158e+02
16,10,2,8.077432e+02
16,10,3,8.077432e+02
16,10,5,6.832245e+02
16,10,10,3.989713e+02
16,10,20,3.989713e+02
16,10,30,3.989713e+02
16,10,40,3.989713e+02
16,10,50,3.748491e+02
16,10,60,3.314830e+02
16,10,70,3.058574e+02
16,10,80,2.213123e+02
16,10,90,1.711139e+02
16,10,100,1.711139e+02
16,10,1,6.727160e+02
16,10,2,6.727160e+02
16,10,3,6.727160e+02
16,10,5,6.163216e+02
16,10,10,3.912046e+02
16,10,20,3.443731e+02
16,10,30,3.443731e+02
16,10,40,3.260436e+02
16,10,50,3.260436e+02
16,10,60,2.512565e+02
16,10,70,2.512565e+02
16,10,80,9.942998e+01
16,10,90,9.942998e+01
16,10,100,9.942998e+01
16,10,1,2.854587e+02
16,10,2,2.854587e+02
16,10,3,2.854587e+02
16,10,5,2.854587e+02
16,10,10,2.854587e+02
16,10,20,2.854587e+02
16,10,30,2.245016e+02
16,10,40,2.245016e+02
16,10,50,9.790536e+01
16,10,60,9.790536e+01
16,10,70,9.790536e+01
16,10,80,9.790536e+01
16,10,90,9.790536e+01
16,10,100,9.790536e+01
16,10,1,6.861455e+02
16,10,2,6.861455e+02
16,10,3,6.818288e+02
16,10,5,6.581753e+02
16,10,10,4.578808e+02
16,10,20,2.549508e+02
16,10,30,2.549508e+02
16,10,40,2.549508e+02
16,10,50,2.549508e+02
16,10,60,2.549508e+02
16,10,70,2.493440e+02
16,10,80,2.493440e+02
16,10,90,2.493440e+02
16,10,100,2.493440e+02
16,10,1,7.143164e+02
16,10,2,7.143164e+02
16,10,3,5.640073e+02
16,10,5,5.640073e+02
16,10,10,2.810537e+02
16,10,20,2.810537e+02
16,10,30,2.810537e+02
16,10,40,2.810537e+02
16,10,50,2.810537e+02
16,10,60,2.241995e+02
16,10,70,2.227156e+02
16,10,80,2.227156e+02
16,10,90,2.227156e+02
16,10,100,2.227156e+02
16,10,1,9.077219e+02
16,10,2,5.944396e+02
16,10,3,5.944396e+02
16,10,5,4.587968e+02
16,10,10,4.198491e+02
16,10,20,4.198491e+02
16,10,30,4.198491e+02
16,10,40,4.198491e+02
16,10,50,4.110437e+02
16,10,60,2.425659e+02
16,10,70,2.425659e+02
16,10,80,2.214666e+02
16,10,90,1.111411e+02
16,10,100,9.017677e+01
16,10,1,7.971526e+02
16,10,2,7.751405e+02
16,10,3,7.431925e+02
16,10,5,7.431925e+02
16,10,10,5.847642e+02
16,10,20,5.439967e+02
16,10,30,3.157534e+02
16,10,40,3.157534e+02
16,10,50,2.178746e+02
16,10,60,2.178746e+02
16,10,70,1.935582e+02
16,10,80,1.935582e+02
16,10,90,1.935582e+02
16,10,100,1.935582e+02
16,10,1,5.705976e+02
16,10,2,5.705976e+02
16,10,3,5.705976e+02
16,10,5,5.705976e+02
16,10,10,5.705976e+02
16,10,20,3.518483e+02
16,10,30,3.518483e+02
16,10,40,3.518483e+02
16,10,50,3.518483e+02
16,10,60,2.303273e+02
16,10,70,9.837064e+01
16,10,80,9.837064e+01
16,10,90,9.837064e+01
16,10,100,9.837064e+01
16,10,1,7.355377e+02
16,10,2,5.692632e+02
16,10,3,5.692632e+02
16,10,5,5.355373e+02
16,10,10,3.507034e+02
16,10,20,3.507034e+02
16,10,30,3.507034e+02
16,10,40,3.507034e+02
16,10,50,3.225417e+02
16,10,60,3.225417e+02
16,10,70,3.225417e+02
16,10,80,3.154344e+02
16,10,90,3.154344e+02
16,10,100,3.154344e+02
16,10,1,6.154982e+02
16,10,2,5.842115e+02
16,10,3,5.842115e+02
16,10,5,5.403029e+02
16,10,10,5.403029e+02
16,10,20,2.897509e+02
16,10,30,2.897509e+02
16,10,40,2.897509e+02
16,10,50,2.897509e+02
16,10,60,2.897509e+02
16,10,70,2.897509e+02
16,10,80,7.123397e+01
16,10,90,7.123397e+01
16,10,100,7.123397e+01
