funcid,dim,milestone,error
12,10,1,3.295417e+08
12,10,2,7.305756e+07
12,10,3,7.305756e+07
12,10,5,7.305756e+07
12,10,10,7.305756e+07
12,10,20,6.663684e+07
12,10,30,6.663684e+07
12,10,40,6.663684e+07
12,10,50,5.806211e+07
12,10,60,4.654733e+06
12,10,70,4.654733e+06
12,10,80,4.654733e+06
12,10,90,4.654733e+06
12,10,100,4.654733e+06
12,10,1,3.449744e+08
12,10,2,3.449744e+08
12,10,3,3.449744e+08
12,10,5,3.449744e+08
12,10,10,2.561421e+08
12,10,20,2.561421e+08
12,10,30,9.823832e+07
12,10,40,2.094056e+07
12,10,50,2.094056e+07
12,10,60,2.094056e+07
12,10,70,2.094056e+07
12,10,80,1.164101e+07
12,10,90,1.164101e+07
12,10,100,1.164101e+07
12,10,1,4.542668e+08
12,10,2,4.542668e+08
12,10,3,2.664846e+08
12,10,5,1.850691e+08
12,10,10,1.850691e+08
12,10,20,5.126311e+07
12,10,30,5.126311e+07
12,10,40,5.126311e+07
12,10,50,3.756459e+07
12,10,60,3.756459e+07
12,10,70,6.606892e+06
12,10,80,6.606892e+06
12,10,90,6.606892e+06
12,10,100,6.606892e+06
12,10,1,2.630838e+08
12,10,2,2.630838e+08
12,10,3,2.630838e+08
12,10,5,2.630838e+08
12,10,10,1.877864e+08
12,10,20,1.565121e+08
12,10,30,1.462774e+08
12,10,40,8.522507e+07
12,10,50,6.857845e+07
12,10,60,5.819610e+07
12,10,70,1.804562e+07
12,10,80,8.154940e+06
12,10,90,8.154940e+06
12,10,100,8.154940e+06
12,10,1,6.044682e+08
12,10,2,2.998478e+08
12,10,3,2.998478e+08
12,10,5,2.149342e+08
12,10,10,8.010357e+07
12,10,20,3.861812e+07
12,10,30,3.861812e+07
12,10,40,3.861812e+07
12,10,50,3.861812e+07
12,10,60,3.836919e+07
12,10,70,6.860765e+06
12,10,80,6.860765e+06
12,10,90,6.860765e+06
12,10,100,6.860765e+06
12,10,1,8.230792e+08
12,10,2,3.069898e+08
12,10,3,3.069898e+08
12,10,5,2.308053e+08
12,10,10,2.275348e+08
12,10,20,1.195467e+08
12,10,30,5.141639e+07
12,10,40,5.141639e+07
12,10,50,5.141639e+07
12,10,60,2.799511e+07
12,10,70,1.702236e+07
12,10,80,1.702236e+07
12,10,90,1.702236e+07
12,10,100,1.702236e+07
12,10,1,5.967056e+08
12,10,2,1.788593e+08
12,10,3,1.788593e+08
12,10,5,1.788593e+08
12,10,10,1.788593e+08
12,10,20,9.520045e+07
12,10,30,5.606160e+07
12,10,40,5.606160e+07
12,10,50,4.683132e+07
12,10,60,4.683132e+07
12,10,70,4.480117e+07
12,10,80,3.130798e+07
12,10,90,3.130798e+07
12,10,100,3.130798e+07
12,10,1,4.927437e+08
12,10,2,3.031621e+08
12,10,3,1.421026e+08
12,10,5,1.421026e+08
12,10,10,8.099207e+07
12,10,20,8.099207e+07
12,10,30,3.398921e+07
12,10,40,3.398921e+07
12,10,50,3.398921e+07
12,10,60,3.398921e+07
12,10,70,3.398921e+07
12,10,80,1.295534e+07
12,10,90,1.295534e+07
12,10,100,1.295534e+07
12,10,1,4.337130e+08
12,10,2,4.037065e+08
12,10,3,6.525613e+07
12,10,5,6.525613e+07
12,10,10,6.525613e+07
12,10,20,3.381016e+07
12,10,30,3.381016e+07
12,10,40,3.381016e+07
12,10,50,3.381016e+07
12,10,60,1.851937e+07
12,10,70,9.613458e+06
12,10,80,9.613458e+06
12,10,90,9.613458e+06
12,10,100,9.613458e+06
12,10,1,8.378603e+08
12,10,2,2.723936e+08
12,10,3,1.088074e+08
12,10,5,1.088074e+08
12,10,10,1.088074e+08
12,10,20,1.088074e+08
12,10,30,1.088074e+08
12,10,40,5.888784e+07
12,10,50,3.533209e+07
12,10,60,3.533209e+07
12,10,70,2.029485e+07
12,10,80,1.709071e+07
12,10,90,2.585999e+06
12,10,100,2.585999e+06
