funcid,dim,milestone,error
9,30,1,1.772012e+04
9,30,2,1.276177e+04
9,30,3,1.276177e+04
9,30,5,1.260817e+04
9,30,10,1.260817e+04
9,30,20,1.071433e+04
9,30,30,1.071433e+04
9,30,40,9.176595e+03
9,30,50,9.176595e+03
9,30,60,8.399953e+03
9,30,70,6.873381e+03
9,30,80,6.873381e+03
9,30,90,5.315549e+03
9,30,100,5.315549e+03
9,30,1,1.668473e+04
9,30,2,1.057384e+04
9,30,3,1.057384e+04
9,30,5,1.057384e+04
9,30,10,1.057384e+04
9,30,20,1.057384e+04
9,30,30,1.057384e+04
9,30,40,9.534760e+03
9,30,50,9.534760e+03
9,30,60,8.391591e+03
9,30,70,8.391591e+03
9,30,80,8.053243e+03
9,30,90,6.165909e+03
9,30,100,6.165909e+03
9,30,1,1.544864e+04
9,30,2,1.405628e+04
9,30,3,1.405628e+04
9,30,5,1.167036e+04
9,30,10,1.167036e+04
9,30,20,1.167036e+04
9,30,30,1.167036e+04
9,30,40,9.665860e+03
9,30,50,9.619663e+03
9,30,60,8.304789e+03
9,30,70,8.304789e+03
9,30,80,7.242213e+03
9,30,90,6.298197e+03
9,30,100,6.298197e+03
9,30,1,1.406921e+04
9,30,2,1.395938e+04
9,30,3,1.395938e+04
9,30,5,1.395938e+04
9,30,10,1.395938e+04
9,30,20,1.203533e+04
9,30,30,9.702239e+03
9,30,40,9.702239e+03
9,30,50,8.857206e+03
9,30,60,8.143151e+03
9,30,70,7.394502e+03
9,30,80,7.175234e+03
9,30,90,6.992142e+03
9,30,100,6.992142e+03
9,30,1,1.409922e+04
9,30,2,1.409922e+04
9,30,3,1.409922e+04
9,30,5,1.336738e+04
9,30,10,1.013482e+04
9,30,20,1.013482e+04
9,30,30,1.013482e+04
9,30,40,1.013482e+04
9,30,50,9.272548e+03
9,30,60,8.665689e+03
9,30,70,7.230305e+03
9,30,80,7.230305e+03
9,30,90,7.230305e+03
9,30,100,7.230305e+03
9,30,1,9.552060e+03
9,30,2,9.552060e+03
9,30,3,9.552060e+03
9,30,5,9.552060e+03
9,30,10,9.552060e+03
9,30,20,9.552060e+03
9,30,30,9.552060e+03
9,30,40,8.813556e+03
9,30,50,8.813556e+03
9,30,60,8.582569e+03
9,30,70,7.873706e+03
9,30,80,6.735990e+03
9,30,90,6.735990e+03
9,30,100,6.735990e+03
9,30,1,8.610716e+03
9,30,2,8.610716e+03
9,30,3,8.610716e+03
9,30,5,8.610716e+03
9,30,10,8.610716e+03
9,30,20,8.610716e+03
9,30,30,8.610716e+03
9,30,40,8.610716e+03
9,30,50,7.249555e+03
9,30,60,7.249555e+03
9,30,70,7.249555e+03
9,30,80,6.933795e+03
9,30,90,6.866633e+03
9,30,100,6.866633e+03
9,30,1,1.657864e+04
9,30,2,1.435185e+04
9,30,3,1.289083e+04
9,30,5,1.289083e+04
9,30,10,1.255934e+04
9,30,20,1.079833e+04
9,30,30,1.072961e+04
9,30,40,1.072961e+04
9,30,50,1.072961e+04
9,30,60,7.133197e+03
9,30,70,7.133197e+03
9,30,80,6.350593e+03
9,30,90,6.350593e+03
9,30,100,6.350593e+03
9,30,1,1.693617e+04
9,30,2,1.665083e+04
9,30,3,1.602993e+04
9,30,5,1.486023e+04
9,30,10,1.381577e+04
9,30,20,1.164778e+04
9,30,30,9.719823e+03
9,30,40,9.719823e+03
9,30,50,9.371781e+03
9,30,60,8.725032e+03
9,30,70,8.725032e+03
9,30,80,8.225021e+03
9,30,90,8.225021e+03
9,30,100,8.225021e+03
9,30,1,1.544134e+04
9,30,2,1.324249e+04
9,30,3,1.324249e+04
9,30,5,1.324249e+04
9,30,10,1.324249e+04
9,30,20,1.324249e+04
9,30,30,1.298856e+04
9,30,40,9.689319e+03
9,30,50,8.444665e+03
9,30,60,8.444665e+03
9,30,70,7.589788e+03
9,30,80,7.045362e+03
9,30,90,7.045362e+03
9,30,100,7.045362e+03
9,30,1,1.772012e+04
9,30,2,1.276177e+04
9,30,3,1.276177e+04
9,30,5,1.260817e+04
9,30,10,1.260817e+04
9,30,20,1.071433e+04
9,30,30,1.071433e+04
9,30,40,9.176595e+03
9,30,50,9.176595e+03
9,30,60,8.399953e+03
9,30,70,6.873381e+03
9,30,80,6.873381e+03
9,30,90,5.315549e+03
9,30,100,5.315549e+03
9,30,1,1.668473e+04
9,30,2,1.057384e+04
9,30,3,1.057384e+04
9,30,5,1.057384e+04
9,30,10,1.057384e+04
9,30,20,1.057384e+04
9,30,30,1.057384e+04
9,30,40,9.534760e+03
9,30,50,9.534760e+03
9,30,60,8.391591e+03
9,30,70,8.391591e+03
9,30,80,8.053243e+03
9,30,90,6.165909e+03
9,30,100,6.165909e+03
9,30,1,1.544864e+04
9,30,2,1.405628e+04
9,30,3,1.405628e+04
9,30,5,1.167036e+04
9,30,10,1.167036e+04
9,30,20,1.167036e+04
9,30,30,1.167036e+04
9,30,40,9.665860e+03
9,30,50,9.619663e+03
9,30,60,8.304789e+03
9,30,70,8.304789e+03
9,30,80,7.242213e+03
9,30,90,6.298197e+03
9,30,100,6.298197e+03
9,30,1,1.406921e+04
9,30,2,1.395938e+04
9,30,3,1.395938e+04
9,30,5,1.395938e+04
9,30,10,1.395938e+04
9,30,20,1.203533e+04
9,30,30,9.702239e+03
9,30,40,9.702239e+03
9,30,50,8.857206e+03
9,30,60,8.143151e+03
9,30,70,7.394502e+03
9,30,80,7.175234e+03
9,30,90,6.992142e+03
9,30,100,6.992142e+03
9,30,1,1.409922e+04
9,30,2,1.409922e+04
9,30,3,1.409922e+04
9,30,5,1.336738e+04
9,30,10,1.013482e+04
9,30,20,1.013482e+04
9,30,30,1.013482e+04
9,30,40,1.013482e+04
9,30,50,9.272548e+03
9,30,60,8.665689e+03
9,30,70,7.230305e+03
9,30,80,7.230305e+03
9,30,90,7.230305e+03
9,30,100,7.230305e+03
9,30,1,9.552060e+03
9,30,2,9.552060e+03
9,30,3,9.552060e+03
9,30,5,9.552060e+03
9,30,10,9.552060e+03
9,30,20,9.552060e+03
9,30,30,9.552060e+03
9,30,40,8.813556e+03
9,30,50,8.813556e+03
9,30,60,8.582569e+03
9,30,70,7.873706e+03
9,30,80,6.735990e+03
9,30,90,6.735990e+03
9,30,100,6.735990e+03
9,30,1,8.610716e+03
9,30,2,8.610716e+03
9,30,3,8.610716e+03
9,30,5,8.610716e+03
9,30,10,8.610716e+03
9,30,20,8.610716e+03
9,30,30,8.610716e+03
9,30,40,8.610716e+03
9,30,50,7.249555e+03
9,30,60,7.249555e+03
9,30,70,7.249555e+03
9,30,80,6.933795e+03
9,30,90,6.866633e+03
9,30,100,6.866633e+03
9,30,1,1.657864e+04
9,30,2,1.435185e+04
9,30,3,1.289083e+04
9,30,5,1.289083e+04
9,30,10,1.255934e+04
9,30,20,1.079833e+04
9,30,30,1.072961e+04
9,30,40,1.072961e+04
9,30,50,1.072961e+04
9,30,60,7.133197e+03
9,30,70,7.133197e+03
9,30,80,6.350593e+03
9,30,90,6.350593e+03
9,30,100,6.350593e+03
9,30,1,1.693617e+04
9,30,2,1.665083e+04
9,30,3,1.602993e+04
9,30,5,1.486023e+04
9,30,10,1.381577e+04
9,30,20,1.164778e+04
9,30,30,9.719823e+03
9,30,40,9.719823e+03
9,30,50,9.371781e+03
9,30,60,8.725032e+03
9,30,70,8.725032e+03
9,30,80,8.225021e+03
9,30,90,8.225021e+03
9,30,100,8.225021e+03
9,30,1,1.544134e+04
9,30,2,1.324249e+04
9,30,3,1.324249e+04
9,30,5,1.324249e+04
9,30,10,1.324249e+04
9,30,20,1.324249e+04
9,30,30,1.298856e+04
9,30,40,9.689319e+03
9,30,50,8.444665e+03
9,30,60,8.444665e+03
9,30,70,7.589788e+03
9,30,80,7.045362e+03
9,30,90,7.045362e+03
9,30,100,7.045362e+03
