funcid,dim,milestone,error
19,30,1,7.964301e+08
19,30,2,7.964301e+08
19,30,3,3.732019e+08
19,30,5,3.732019e+08
19,30,10,3.732019e+08
19,30,20,3.732019e+08
19,30,30,3.732019e+08
19,30,40,3.131390e+08
19,30,50,5.799704e+07
19,30,60,5.799704e+07
19,30,70,5.799704e+07
19,30,80,5.799704e+07
19,30,90,5.799704e+07
19,30,100,5.799704e+07
19,30,1,8.959623e+08
19,30,2,8.959623e+08
19,30,3,8.959623e+08
19,30,5,8.064321e+08
19,30,10,3.144505e+08
19,30,20,3.144505e+08
19,30,30,3.144505e+08
19,30,40,3.144505e+08
19,30,50,3.137059e+08
19,30,60,1.548006e+08
19,30,70,8.606418e+07
19,30,80,5.283652e+07
19,30,90,5.283652e+07
19,30,100,5.283652e+07
19,30,1,2.363220e+09
19,30,2,1.018654e+09
19,30,3,1.018654e+09
19,30,5,9.277838e+08
19,30,10,6.560475e+08
19,30,20,4.022410e+08
19,30,30,4.022410e+08
19,30,40,3.954511e+08
19,30,50,2.891148e+08
19,30,60,1.724810e+08
19,30,70,4.215481e+07
19,30,80,4.215481e+07
19,30,90,4.215481e+07
19,30,100,4.215481e+07
19,30,1,2.687085e+09
19,30,2,1.065176e+09
19,30,3,4.698727e+08
19,30,5,4.698727e+08
19,30,10,4.698727e+08
19,30,20,3.312948e+08
19,30,30,3.312948e+08
19,30,40,3.312948e+08
19,30,50,2.801951e+08
19,30,60,7.324345e+07
19,30,70,6.925167e+07
19,30,80,5.938800e+07
19,30,90,5.938800e+07
19,30,100,5.938800e+07
19,30,1,1.402367e+09
19,30,2,1.402367e+09
19,30,3,7.416782e+08
19,30,5,7.416782e+08
19,30,10,5.154274e+08
19,30,20,2.888718e+08
19,30,30,2.888718e+08
19,30,40,2.888718e+08
19,30,50,2.284804e+08
19,30,60,9.443243e+07
19,30,70,3.046856e+07
19,30,80,3.046856e+07
19,30,90,3.046856e+07
19,30,100,3.046856e+07
19,30,1,1.100540e+09
19,30,2,1.100540e+09
19,30,3,1.100540e+09
19,30,5,6.253188e+08
19,30,10,6.166540e+08
19,30,20,6.166540e+08
19,30,30,2.596178e+08
19,30,1,7.964301e+08
19,30,2,7.964301e+08
19,30,3,3.732019e+08
19,30,5,3.732019e+08
19,30,10,3.732019e+08
19,30,20,3.732019e+08
19,30,30,3.732019e+08
19,30,40,3.131390e+08
19,30,50,5.799704e+07
19,30,60,5.799704e+07
19,30,70,5.799704e+07
19,30,80,5.799704e+07
19,30,90,5.799704e+07
19,30,100,5.799704e+07
19,30,1,8.959623e+08
19,30,2,8.959623e+08
19,30,3,8.959623e+08
19,30,5,8.064321e+08
19,30,10,3.144505e+08
19,30,20,3.144505e+08
19,30,30,3.144505e+08
19,30,40,3.144505e+08
19,30,50,3.137059e+08
19,30,60,1.548006e+08
19,30,70,8.606418e+07
19,30,80,5.283652e+07
19,30,90,5.283652e+07
19,30,100,5.283652e+07
19,30,1,2.363220e+09
19,30,2,1.018654e+09
19,30,3,1.018654e+09
19,30,5,9.277838e+08
19,30,10,6.560475e+08
19,30,20,4.022410e+08
19,30,30,4.022410e+08
19,30,40,3.954511e+08
19,30,50,2.891148e+08
19,30,60,1.724810e+08
19,30,70,4.215481e+07
19,30,80,4.215481e+07
19,30,90,4.215481e+07
19,30,100,4.215481e+07
19,30,1,2.687085e+09
19,30,2,1.065176e+09
19,30,3,4.698727e+08
19,30,5,4.698727e+08
19,30,10,4.698727e+08
19,30,20,3.312948e+08
19,30,30,3.312948e+08
19,30,40,3.312948e+08
19,30,50,2.801951e+08
19,30,60,7.324345e+07
19,30,70,6.925167e+07
19,30,80,5.938800e+07
19,30,90,5.938800e+07
19,30,100,5.938800e+07
19,30,1,1.402367e+09
19,30,2,1.402367e+09
19,30,3,7.416782e+08
19,30,5,7.416782e+08
19,30,10,5.154274e+08
19,30,20,2.888718e+08
19,30,30,2.888718e+08
19,30,40,2.888718e+08
19,30,50,2.284804e+08
19,30,60,9.443243e+07
19,30,70,3.046856e+07
19,30,80,3.046856e+07
19,30,90,3.046856e+07
19,30,100,3.046856e+07
19,30,1,1.100540e+09
19,30,2,1.100540e+09
19,30,3,1.100540e+09
19,30,5,6.253188e+08
19,30,10,6.166540e+08
19,30,20,6.166540e+08
19,30,30,2.596178e+08
19,30,40,2.596178e+08
19,30,50,9.489617e+07
19,30,60,4.549354e+07
19,30,70,4.311417e+07
19,30,80,4.311417e+07
19,30,90,4.311417e+07
19,30,100,4.311417e+07
19,30,1,1.293448e+09
19,30,2,1.293448e+09
19,30,3,1.293448e+09
19,30,5,1.046966e+09
19,30,10,6.837804e+08
19,30,20,4.514007e+08
19,30,30,4.434867e+08
19,30,40,2.450432e+08
19,30,50,2.450432e+08
19,30,60,1.408169e+08
19,30,70,6.568022e+07
19,30,80,2.619466e+07
19,30,90,2.619466e+07
19,30,100,2.619466e+07
19,30,1,8.408580e+08
19,30,2,6.213664e+08
19,30,3,6.213664e+08
19,30,5,6.213664e+08
19,30,10,6.213664e+08
19,30,20,6.213664e+08
19,30,30,5.267002e+08
19,30,40,2.036221e+08
19,30,50,2.036221e+08
19,30,60,3.135950e+07
19,30,70,3.135950e+07
19,30,80,3.135950e+07
19,30,90,3.135950e+07
19,30,100,3.135950e+07
19,30,1,1.078268e+09
19,30,2,1.078268e+09
19,30,3,1.078268e+09
19,30,5,1.078268e+09
19,30,10,5.495181e+08
19,30,20,5.495181e+08
19,30,30,4.427927e+08
19,30,40,2.705644e+08
19,30,50,1.310783e+08
19,30,60,1.310783e+08
19,30,70,3.211246e+07
19,30,80,3.211246e+07
19,30,90,3.211246e+07
19,30,100,3.211246e+07
19,30,1,1.487969e+09
19,30,2,1.271976e+09
19,30,3,1.096103e+09
19,30,5,1.096103e+09
19,30,10,5.724898e+08
19,30,20,5.724898e+08
19,30,30,4.393673e+08
19,30,40,3.134116e+08
19,30,50,2.049641e+08
19,30,60,2.049641e+08
19,30,70,1.089601e+08
19,30,80,6.849632e+07
19,30,90,6.849632e+07
19,30,100,6.849632e+07
