funcid,dim,milestone,error
21,30,1,4.060918e+02
21,30,2,4.056351e+02
21,30,3,4.045498e+02
21,30,5,3.918133e+02
21,30,10,3.868658e+02
21,30,20,3.863374e+02
21,30,30,3.858985e+02
21,30,40,3.855107e+02
21,30,50,3.851470e+02
21,30,60,3.847873e+02
21,30,70,3.844585e+02
21,30,80,3.841481e+02
21,30,90,3.838540e+02
21,30,100,3.835574e+02
21,30,1,4.670239e+02
21,30,2,4.662031e+02
21,30,3,4.661326e+02
21,30,5,4.661198e+02
21,30,10,4.661177e+02
21,30,20,4.661176e+02
21,30,30,4.661176e+02
21,30,40,4.661176e+02
21,30,50,4.661176e+02
21,30,60,4.661176e+02
21,30,70,4.661176e+02
21,30,80,4.661176e+02
21,30,90,4.661176e+02
21,30,100,4.661176e+02
21,30,1,3.956719e+02
21,30,2,3.956368e+02
21,30,3,3.956115e+02
21,30,5,3.955615e+02
21,30,10,3.954331e+02
21,30,20,3.952205e+02
21,30,30,3.949958e+02
21,30,40,3.947447e+02
21,30,50,3.945036e+02
21,30,60,3.942259e+02
21,30,70,3.939246e+02
21,30,80,3.936295e+02
21,30,90,3.933490e+02
21,30,100,3.930362e+02
21,30,1,4.046060e+02
21,30,2,4.046060e+02
21,30,3,4.046060e+02
21,30,5,4.046060e+02
21,30,10,4.046060e+02
21,30,20,4.044832e+02
21,30,30,4.043041e+02
21,30,40,4.036064e+02
21,30,50,4.032017e+02
21,30,60,4.030894e+02
21,30,70,3.753745e+02
21,30,80,3.752457e+02
21,30,90,3.751361e+02
21,30,100,3.749998e+02
21,30,1,5.184600e+02
21,30,2,5.184523e+02
21,30,3,5.184523e+02
21,30,5,5.184523e+02
21,30,10,5.184523e+02
21,30,20,5.169286e+02
21,30,30,5.164777e+02
21,30,40,5.155732e+02
21,30,50,5.144307e+02
21,30,60,5.143570e+02
21,30,70,5.142762e+02
21,30,80,5.142557e+02
21,30,90,5.140153e+02
21,30,100,5.139545e+02
21,30,1,4.923521e+02
21,30,2,4.923023e+02
21,30,3,4.923023e+02
21,30,5,4.923023e+02
21,30,10,4.923023e+02
21,30,20,4.922720e+02
21,30,30,4.922653e+02
21,30,40,4.922343e+02
21,30,50,4.922104e+02
21,30,60,4.921959e+02
21,30,70,4.921918e+02
21,30,80,4.921803e+02
21,30,90,4.921678e+02
21,30,100,4.921564e+02
21,30,1,3.814029e+02
21,30,2,3.811052e+02
21,30,3,3.810386e+02
21,30,5,3.809112e+02
21,30,10,3.805534e+02
21,30,20,3.805458e+02
21,30,30,3.805458e+02
21,30,40,3.805458e+02
21,30,50,3.805458e+02
21,30,60,3.805458e+02
21,30,70,3.805458e+02
21,30,80,3.805458e+02
21,30,90,3.805458e+02
21,30,100,3.805458e+02
21,30,1,3.604657e+02
21,30,2,3.599076e+02
21,30,3,3.596944e+02
21,30,5,3.596169e+02
21,30,10,3.595896e+02
21,30,20,3.595759e+02
21,30,30,3.595646e+02
21,30,40,3.595516e+02
21,30,50,3.595389e+02
21,30,60,3.595266e+02
21,30,70,3.595158e+02
21,30,80,3.595066e+02
21,30,90,3.594975e+02
21,30,100,3.594907e+02
21,30,1,4.976326e+02
21,30,2,4.975894e+02
21,30,3,4.975684e+02
21,30,5,4.975281e+02
21,30,10,4.974277e+02
21,30,20,4.972139e+02
21,30,30,4.969919e+02
21,30,40,4.969917e+02
21,30,50,4.969917e+02
21,30,60,4.969917e+02
21,30,70,4.969917e+02
21,30,80,4.969917e+02
21,30,90,4.969917e+02
21,30,100,4.969917e+02
21,30,1,5.146286e+02
21,30,2,5.144035e+02
21,30,3,5.140475e+02
21,30,5,5.137175e+02
21,30,10,5.137171e+02
21,30,20,5.129980e+02
21,30,30,5.127240e+02
21,30,40,5.127115e+02
21,30,50,5.127003e+02
21,30,60,5.126945e+02
21,30,70,5.126922e+02
21,30,80,5.126865e+02
21,30,90,5.126840e+02
21,30,100,5.126824e+02
