funcid,dim,milestone,error
16,50,1,3.246653e+03
16,50,2,3.180402e+03
16,50,3,3.160619e+03
16,50,5,3.146444e+03
16,50,10,3.146425e+03
16,50,20,3.142939e+03
16,50,30,3.132679e+03
16,50,40,3.130016e+03
16,50,50,3.124544e+03
16,50,60,3.116950e+03
16,50,70,3.109149e+03
16,50,80,3.105168e+03
16,50,90,3.103248e+03
16,50,100,3.099433e+03
16,50,1,2.316736e+03
16,50,2,2.254041e+03
16,50,3,2.196187e+03
16,50,5,2.120247e+03
16,50,10,2.067409e+03
16,50,20,1.999196e+03
16,50,30,1.977526e+03
16,50,40,1.968774e+03
16,50,50,1.962870e+03
16,50,60,1.958050e+03
16,50,70,1.958050e+03
16,50,80,1.958050e+03
16,50,90,1.958050e+03
16,50,100,1.958033e+03
16,50,1,1.906024e+03
16,50,2,1.843210e+03
16,50,3,1.826471e+03
16,50,5,1.810174e+03
16,50,10,1.784475e+03
16,50,20,1.753027e+03
16,50,30,1.735932e+03
16,50,40,1.723184e+03
16,50,50,1.705880e+03
16,50,60,1.691942e+03
16,50,70,1.686292e+03
16,50,80,1.681821e+03
16,50,90,1.681821e+03
16,50,100,1.681821e+03
16,50,1,4.002371e+03
16,50,2,4.002371e+03
16,50,3,4.002371e+03
16,50,5,4.002371e+03
16,50,10,4.002371e+03
16,50,20,3.932803e+03
16,50,30,3.912682e+03
16,50,40,3.900880e+03
16,50,50,3.899718e+03
16,50,60,3.878008e+03
16,50,70,3.874238e+03
16,50,80,3.861880e+03
16,50,90,3.861504e+03
16,50,100,3.856589e+03
16,50,1,3.441577e+03
16,50,2,3.441577e+03
16,50,3,3.441577e+03
16,50,5,3.441577e+03
16,50,10,3.441577e+03
16,50,20,3.436771e+03
16,50,30,3.429260e+03
16,50,40,3.389470e+03
16,50,50,3.384326e+03
16,50,60,3.357679e+03
16,50,70,3.343428e+03
16,50,80,3.334462e+03
16,50,90,3.323488e+03
16,50,100,3.322870e+03
16,50,1,2.535147e+03
16,50,2,2.456085e+03
16,50,3,2.393252e+03
16,50,5,2.347780e+03
16,50,10,2.310986e+03
16,50,20,2.290658e+03
16,50,30,2.274851e+03
16,50,40,2.254689e+03
16,50,50,2.248481e+03
16,50,60,2.241712e+03
16,50,70,2.228140e+03
16,50,80,2.223812e+03
16,50,90,2.222548e+03
16,50,100,2.216133e+03
16,50,1,3.083591e+03
16,50,2,2.953455e+03
16,50,3,2.915124e+03
16,50,5,2.863997e+03
16,50,10,2.840048e+03
16,50,20,2.819572e+03
16,50,30,2.809570e+03
16,50,40,2.792918e+03
16,50,50,2.791266e+03
16,50,60,2.781542e+03
16,50,70,2.774579e+03
16,50,80,2.770388e+03
16,50,90,2.764626e+03
16,50,100,2.764015e+03
16,50,1,3.089357e+03
16,50,2,2.997291e+03
16,50,3,2.968475e+03
16,50,5,2.963282e+03
16,50,10,2.962198e+03
16,50,20,2.959679e+03
16,50,30,2.956306e+03
16,50,40,2.952896e+03
16,50,50,2.948116e+03
16,50,60,2.943397e+03
16,50,70,2.939424e+03
16,50,80,2.936817e+03
16,50,90,2.935935e+03
16,50,100,2.931269e+03
16,50,1,2.664636e+03
16,50,2,2.580710e+03
16,50,3,2.561459e+03
16,50,5,2.538921e+03
16,50,10,2.523325e+03
16,50,20,2.506089e+03
16,50,30,2.492065e+03
16,50,40,2.478834e+03
16,50,50,2.467281e+03
16,50,60,2.458489e+03
16,50,70,2.448621e+03
16,50,80,2.440385e+03
16,50,90,2.432872e+03
16,50,100,2.425557e+03
16,50,1,4.523767e+03
16,50,2,4.523767e+03
16,50,3,4.523767e+03
16,50,5,4.523767e+03
16,50,10,4.523767e+03
16,50,20,4.368029e+03
16,50,30,4.149868e+03
16,50,40,4.098484e+03
16,50,50,4.057162e+03
16,50,60,4.054696e+03
16,50,70,3.954615e+03
16,50,80,3.898646e+03
16,50,90,3.855612e+03
16,50,100,3.808504e+03
