funcid,dim,milestone,error
27,10,1,4.250644e+02
27,10,2,4.220565e+02
27,10,3,4.220565e+02
27,10,5,4.111402e+02
27,10,10,4.038708e+02
27,10,20,4.038708e+02
27,10,30,4.038708e+02
27,10,40,4.017521e+02
27,10,50,4.017521e+02
27,10,60,4.017521e+02
27,10,70,4.017521e+02
27,10,80,4.017521e+02
27,10,90,4.017521e+02
27,10,100,4.017521e+02
27,10,1,4.236870e+02
27,10,2,4.197883e+02
27,10,3,4.197883e+02
27,10,5,4.072173e+02
27,10,10,4.055588e+02
27,10,20,4.021576e+02
27,10,30,4.021576e+02
27,10,40,4.021576e+02
27,10,50,4.021576e+02
27,10,60,4.021576e+02
27,10,70,4.010008e+02
27,10,80,4.010008e+02
27,10,90,4.010008e+02
27,10,100,4.010008e+02
27,10,1,4.323068e+02
27,10,2,4.097429e+02
27,10,3,4.097429e+02
27,10,5,4.097429e+02
27,10,10,4.077995e+02
27,10,20,4.006244e+02
27,10,30,4.006244e+02
27,10,40,4.006244e+02
27,10,50,4.006244e+02
27,10,60,4.006244e+02
27,10,70,4.006244e+02
27,10,80,4.006244e+02
27,10,90,4.006244e+02
27,10,100,4.006244e+02
27,10,1,4.342025e+02
27,10,2,4.252156e+02
27,10,3,4.116789e+02
27,10,5,4.077143e+02
27,10,10,3.999663e+02
27,10,20,3.999663e+02
27,10,30,3.999663e+02
27,10,40,3.999663e+02
27,10,50,3.999663e+02
27,10,60,3.999663e+02
27,10,70,3.999663e+02
27,10,80,3.999663e+02
27,10,90,3.999663e+02
27,10,100,3.999663e+02
27,10,1,4.246120e+02
27,10,2,4.197512e+02
27,10,3,4.141263e+02
27,10,5,4.141263e+02
27,10,10,4.123380e+02
27,10,20,4.049328e+02
27,10,30,4.025447e+02
27,10,40,4.025447e+02
27,10,50,4.025447e+02
27,10,60,4.025447e+02
27,10,70,4.025447e+02
27,10,80,4.025447e+02
27,10,90,4.025447e+02
27,10,100,4.025447e+02
27,10,1,4.235969e+02
27,10,2,4.130198e+02
