funcid,dim,milestone,error
27,30,1,9.735238e+02
27,30,2,8.133447e+02
27,30,3,8.133447e+02
27,30,5,8.133447e+02
27,30,10,8.063184e+02
27,30,20,8.063184e+02
27,30,30,8.063184e+02
27,30,40,7.309869e+02
27,30,50,7.198305e+02
27,30,60,7.107896e+02
27,30,70,7.033714e+02
27,30,80,7.033714e+02
27,30,90,7.033714e+02
27,30,100,7.033714e+02
27,30,1,1.211900e+03
27,30,2,1.069780e+03
27,30,3,9.285081e+02
27,30,5,8.954674e+02
27,30,10,8.289076e+02
27,30,20,8.289076e+02
27,30,30,7.226683e+02
27,30,40,7.085291e+02
27,30,50,7.085291e+02
27,30,60,7.085291e+02
27,30,70,7.049476e+02
27,30,80,7.049476e+02
27,30,90,7.049476e+02
27,30,100,7.049476e+02
27,30,1,1.071468e+03
27,30,2,9.898460e+02
27,30,3,7.883520e+02
27,30,5,7.883520e+02
27,30,10,7.759664e+02
27,30,20,7.416111e+02
27,30,30,7.416111e+02
27,30,40,7.274745e+02
27,30,50,7.274745e+02
27,30,60,7.274745e+02
27,30,70,7.274745e+02
27,30,80,7.274745e+02
27,30,90,7.274745e+02
27,30,100,7.274745e+02
27,30,1,9.509832e+02
27,30,2,9.345079e+02
27,30,3,9.345079e+02
27,30,5,8.169722e+02
27,30,10,7.892529e+02
27,30,20,7.892529e+02
27,30,30,6.802906e+02
27,30,40,6.802906e+02
27,30,50,6.687705e+02
27,30,60,6.687705e+02
27,30,70,6.668631e+02
27,30,80,6.668631e+02
27,30,90,6.668631e+02
27,30,100,6.668631e+02
27,30,1,9.194952e+02
27,30,2,8.062645e+02
27,30,3,8.062645e+02
27,30,5,8.062645e+02
27,30,10,8.062645e+02
27,30,20,8.062645e+02
27,30,30,6.726467e+02
27,30,40,6.726467e+02
27,30,50,6.726467e+02
27,30,60,6.726467e+02
27,30,70,6.726467e+02
27,30,80,6.726467e+02
27,30,90,6.726467e+02
27,30,100,6.726467e+02
27,30,1,1.028976e+03
27,30,2,8.465239e+02
27,30,3,8.465239e+02
27,30,5,7.274974e+02
27,30,10,7.274974e+02
27,30,20,7.141589e+02
27,30,30,7.140375e+02
27,30,40,7.140375e+02
27,30,50,7.140375e+02
27,30,60,7.140375e+02
27,30,70,7.140375e+02
27,30,80,7.140375e+02
27,30,90,7.140375e+02
27,30,100,7.140375e+02
27,30,1,1.004177e+03
27,30,2,1.004177e+03
27,30,3,9.190914e+02
27,30,5,9.190914e+02
27,30,10,8.696848e+02
27,30,20,7.524472e+02
27,30,30,7.524472e+02
27,30,40,7.459210e+02
27,30,50,7.414545e+02
27,30,60,7.286802e+02
27,30,70,6.903962e+02
27,30,80,6.903962e+02
27,30,90,6.903962e+02
27,30,100,6.903962e+02
27,30,1,1.030140e+03
27,30,2,9.381386e+02
27,30,3,9.381386e+02
27,30,5,8.939595e+02
27,30,10,8.939595e+02
27,30,20,8.254938e+02
27,30,30,7.960238e+02
27,30,40,7.251420e+02
27,30,50,7.251420e+02
27,30,60,7.251420e+02
27,30,70,7.251420e+02
27,30,80,7.251420e+02
27,30,90,7.251420e+02
27,30,100,7.251420e+02
27,30,1,1.020195e+03
27,30,2,1.013776e+03
27,30,3,1.013776e+03
27,30,5,7.613645e+02
27,30,10,7.412176e+02
27,30,20,7.233932e+02
27,30,30,6.698032e+02
27,30,40,6.698032e+02
27,30,50,6.698032e+02
27,30,60,6.698032e+02
27,30,70,6.698032e+02
27,30,80,6.698032e+02
27,30,90,6.698032e+02
27,30,100,6.698032e+02
27,30,1,1.280440e+03
27,30,2,9.498760e+02
27,30,3,9.498760e+02
27,30,5,8.134904e+02
27,30,10,8.134904e+02
27,30,20,7.884176e+02
27,30,30,7.884176e+02
27,30,40,7.678872e+02
27,30,50,7.611724e+02
27,30,60,7.611724e+02
27,30,70,7.374084e+02
