funcid,dim,milestone,error
7,50,1,4.946155e+03
7,50,2,4.946155e+03
7,50,3,4.946155e+03
7,50,5,4.946155e+03
7,50,10,4.946155e+03
7,50,20,3.024197e+03
7,50,30,2.321172e+03
7,50,40,1.462130e+03
7,50,50,1.115922e+03
7,50,60,1.115922e+03
7,50,70,1.115922e+03
7,50,80,1.070029e+03
7,50,90,1.060090e+03
7,50,100,1.060090e+03
7,50,1,5.137068e+03
7,50,2,5.137068e+03
7,50,3,5.137068e+03
7,50,5,5.137068e+03
7,50,10,4.944838e+03
7,50,20,2.902603e+03
7,50,30,2.833693e+03
7,50,40,1.224675e+03
7,50,50,1.018422e+03
7,50,60,9.531981e+02
7,50,70,8.995832e+02
7,50,80,8.634454e+02
7,50,90,8.230625e+02
7,50,100,8.221782e+02
7,50,1,4.964456e+03
7,50,2,4.964456e+03
7,50,3,4.964456e+03
7,50,5,4.964456e+03
7,50,10,4.964456e+03
7,50,20,1.967508e+03
7,50,30,1.700669e+03
7,50,40,1.219601e+03
7,50,50,1.170431e+03
7,50,60,1.050882e+03
7,50,70,9.327206e+02
7,50,80,9.236651e+02
7,50,90,7.809292e+02
7,50,100,7.809292e+02
7,50,1,5.122789e+03
7,50,2,5.122789e+03
7,50,3,5.122789e+03
7,50,5,5.122789e+03
7,50,10,5.122789e+03
7,50,20,1.959702e+03
7,50,30,1.791805e+03
7,50,40,1.399665e+03
7,50,50,1.157918e+03
7,50,60,1.138944e+03
7,50,70,1.032959e+03
7,50,80,1.032959e+03
7,50,90,9.771617e+02
7,50,100,9.771617e+02
7,50,1,5.600345e+03
7,50,2,5.600345e+03
7,50,3,5.600345e+03
7,50,5,5.500450e+03
7,50,10,4.397888e+03
7,50,20,2.122382e+03
7,50,30,1.693886e+03
7,50,40,1.341002e+03
7,50,50,1.056595e+03
7,50,60,9.936706e+02
7,50,70,8.309845e+02
7,50,80,8.309845e+02
7,50,90,8.309845e+02
7,50,100,8.309845e+02
7,50,1,5.153890e+03
7,50,2,5.153890e+03
7,50,3,5.153890e+03
7,50,5,5.153890e+03
7,50,10,5.153890e+03
7,50,20,2.320767e+03
7,50,30,1.498661e+03
7,50,40,1.191165e+03
7,50,50,1.117742e+03
7,50,60,1.082557e+03
7,50,70,9.658433e+02
7,50,80,9.444844e+02
7,50,90,9.041954e+02
7,50,100,9.041954e+02
7,50,1,5.578165e+03
7,50,2,5.578165e+03
7,50,3,5.578165e+03
7,50,5,5.578165e+03
7,50,10,2.709986e+03
7,50,20,2.368190e+03
7,50,30,2.030266e+03
7,50,40,1.638332e+03
7,50,50,1.115851e+03
7,50,60,1.063111e+03
7,50,70,9.387706e+02
7,50,80,9.387706e+02
7,50,90,9.342716e+02
7,50,100,9.305456e+02
7,50,1,4.593990e+03
7,50,2,4.593990e+03
7,50,3,4.593990e+03
7,50,5,4.593990e+03
7,50,10,2.738237e+03
7,50,20,2.302537e+03
7,50,30,1.743718e+03
7,50,40,1.476249e+03
7,50,50,1.204993e+03
7,50,60,1.019322e+03
