funcid,dim,milestone,error
10,10,1,1.791322e+03
10,10,2,1.791322e+03
10,10,3,1.791322e+03
10,10,5,1.495289e+03
10,10,10,1.495289e+03
10,10,20,1.495289e+03
10,10,30,1.495289e+03
10,10,40,1.376825e+03
10,10,50,1.376825e+03
10,10,60,1.376825e+03
10,10,70,1.376825e+03
10,10,80,1.376825e+03
10,10,90,1.376825e+03
10,10,100,1.376825e+03
10,10,1,1.675010e+03
10,10,2,1.480967e+03
10,10,3,1.480967e+03
10,10,5,1.446248e+03
10,10,10,1.446248e+03
10,10,20,1.446248e+03
10,10,30,1.446248e+03
10,10,40,1.141562e+03
10,10,50,1.141562e+03
10,10,60,1.141562e+03
10,10,70,1.141562e+03
10,10,80,1.141562e+03
10,10,90,1.141562e+03
10,10,100,1.141562e+03
10,10,1,2.282431e+03
10,10,2,2.195604e+03
10,10,3,1.377996e+03
10,10,5,1.377996e+03
10,10,10,1.377996e+03
10,10,20,1.268240e+03
10,10,30,1.268240e+03
10,10,40,1.248422e+03
10,10,50,1.212751e+03
10,10,60,1.212751e+03
10,10,70,1.212751e+03
10,10,80,1.212751e+03
10,10,90,1.212751e+03
10,10,100,1.212751e+03
10,10,1,1.765729e+03
10,10,2,1.765729e+03
10,10,3,1.701474e+03
10,10,5,1.701474e+03
10,10,10,1.675754e+03
10,10,20,1.224449e+03
10,10,30,1.224449e+03
10,10,40,1.224449e+03
10,10,50,1.224449e+03
10,10,60,8.955114e+02
10,10,70,8.955114e+02
10,10,80,8.955114e+02
10,10,90,8.955114e+02
10,10,100,8.955114e+02
10,10,1,1.915053e+03
10,10,2,1.815151e+03
10,10,3,1.631238e+03
10,10,5,1.631238e+03
10,10,10,1.293573e+03
10,10,20,1.293573e+03
10,10,30,1.279449e+03
10,10,40,1.115439e+03
10,10,50,1.115439e+03
10,10,60,1.115439e+03
10,10,70,1.115439e+03
10,10,80,1.059589e+03
10,10,90,1.059589e+03
10,10,100,1.059589e+03
10,10,1,1.853484e+03
10,10,2,1.853484e+03
10,10,3,1.853484e+03
10,10,5,1.796956e+03
10,10,10,1.796956e+03
10,10,20,9.723272e+02
10,10,30,9.723272e+02
10,10,40,9.723272e+02
10,10,50,9.723272e+02
10,10,1,1.791322e+03
10,10,2,1.791322e+03
10,10,3,1.791322e+03
10,10,5,1.495289e+03
10,10,10,1.495289e+03
10,10,20,1.495289e+03
10,10,30,1.495289e+03
10,10,40,1.376825e+03
10,10,50,1.376825e+03
10,10,60,1.376825e+03
10,10,70,1.376825e+03
10,10,80,1.376825e+03
10,10,90,1.376825e+03
10,10,100,1.376825e+03
10,10,1,1.675010e+03
10,10,2,1.480967e+03
10,10,3,1.480967e+03
10,10,5,1.446248e+03
10,10,10,1.446248e+03
10,10,20,1.446248e+03
10,10,30,1.446248e+03
10,10,40,1.141562e+03
10,10,50,1.141562e+03
10,10,60,1.141562e+03
10,10,70,1.141562e+03
10,10,80,1.141562e+03
10,10,90,1.141562e+03
10,10,100,1.141562e+03
10,10,1,2.282431e+03
