funcid,dim,milestone,error
22,50,1,1.579839e+04
22,50,2,1.508965e+04
22,50,3,1.508965e+04
22,50,5,1.500517e+04
22,50,10,1.487100e+04
22,50,20,1.445353e+04
22,50,30,1.445353e+04
22,50,40,1.433576e+04
22,50,50,1.372079e+04
22,50,60,1.372079e+04
22,50,70,1.372079e+04
22,50,80,1.372079e+04
22,50,90,1.372079e+04
22,50,100,1.372079e+04
22,50,1,1.469738e+04
22,50,2,1.469738e+04
22,50,3,1.469738e+04
22,50,5,1.469738e+04
22,50,10,1.469738e+04
22,50,20,1.445964e+04
22,50,30,1.445964e+04
22,50,40,1.445964e+04
22,50,50,1.370112e+04
22,50,60,1.370112e+04
22,50,70,1.370112e+04
22,50,80,1.370112e+04
22,50,90,1.370112e+04
22,50,100,1.370112e+04
22,50,1,1.400928e+04
22,50,2,1.400928e+04
22,50,3,1.400928e+04
22,50,5,1.400928e+04
22,50,10,1.400928e+04
22,50,20,1.400928e+04
22,50,30,1.400928e+04
22,50,40,1.400928e+04
22,50,50,1.400928e+04
22,50,60,1.400928e+04
22,50,70,1.400928e+04
22,50,80,1.400928e+04
22,50,90,1.400928e+04
22,50,100,1.400928e+04
22,50,1,1.563017e+04
22,50,2,1.522676e+04
22,50,3,1.522676e+04
22,50,5,1.472008e+04
22,50,10,1.472008e+04
22,50,20,1.471924e+04
22,50,30,1.471924e+04
22,50,40,1.471924e+04
22,50,50,1.359987e+04
22,50,60,1.359987e+04
22,50,70,1.359987e+04
22,50,80,1.359987e+04
22,50,90,1.359987e+04
22,50,100,1.359987e+04
22,50,1,1.504024e+04
22,50,2,1.504024e+04
22,50,3,1.388783e+04
22,50,5,1.388783e+04
22,50,10,1.388783e+04
22,50,20,1.388783e+04
22,50,30,1.388783e+04
22,50,40,1.388783e+04
22,50,50,1.388783e+04
22,50,60,1.357413e+04
22,50,70,1.357413e+04
22,50,80,1.357413e+04
22,50,90,1.357413e+04
22,50,100,1.357413e+04
22,50,1,1.499633e+04
22,50,2,1.499633e+04
22,50,3,1.475321e+04
22,50,5,1.433494e+04
22,50,10,1.433494e+04
22,50,20,1.433494e+04
22,50,30,1.432787e+04
22,50,40,1.432787e+04
22,50,50,1.432787e+04
22,50,60,1.419948e+04
22,50,70,1.419948e+04
22,50,80,1.419948e+04
22,50,90,1.419948e+04
22,50,100,1.412662e+04
22,50,1,1.560699e+04
22,50,2,1.548908e+04
22,50,3,1.548908e+04
22,50,5,1.497855e+04
22,50,10,1.497855e+04
22,50,20,1.485154e+04
22,50,30,1.480844e+04
22,50,40,1.451882e+04
22,50,50,1.450558e+04
22,50,60,1.426197e+04
22,50,70,1.426197e+04
22,50,80,1.415119e+04
22,50,90,1.415119e+04
22,50,100,1.415119e+04
22,50,1,1.538974e+04
22,50,2,1.538974e+04
22,50,3,1.501326e+04
22,50,5,1.481950e+04
22,50,10,1.481950e+04
22,50,20,1.417253e+04
22,50,30,1.417253e+04
22,50,40,1.417253e+04
22,50,50,1.412497e+04
22,50,60,1.383765e+04
22,50,70,1.383765e+04
22,50,80,1.383765e+04
22,50,90,1.383765e+04
22,50,100,1.383765e+04
22,50,1,1.588291e+04
22,50,2,1.537135e+04
22,50,3,1.537135e+04
22,50,5,1.528030e+04
22,50,10,1.497996e+04
