funcid,dim,milestone,error
17,50,1,1.562719e+04
17,50,2,1.562719e+04
17,50,3,1.562719e+04
17,50,5,5.841624e+03
17,50,10,5.266223e+03
17,50,20,4.430891e+03
17,50,30,4.284484e+03
17,50,40,3.838825e+03
17,50,50,3.632042e+03
17,50,60,2.919392e+03
17,50,70,2.919392e+03
17,50,80,2.599086e+03
17,50,90,2.599086e+03
17,50,100,2.599086e+03
17,50,1,1.463320e+05
17,50,2,7.555875e+03
17,50,3,7.555875e+03
17,50,5,5.746727e+03
17,50,10,5.746727e+03
17,50,20,4.712589e+03
17,50,30,4.058233e+03
17,50,40,4.058233e+03
17,50,50,4.058233e+03
17,50,60,2.526910e+03
17,50,70,2.526910e+03
17,50,80,2.358477e+03
17,50,90,2.334010e+03
17,50,100,2.334010e+03
17,50,1,1.902399e+04
17,50,2,1.902399e+04
17,50,3,1.902399e+04
17,50,5,6.759591e+03
17,50,10,5.173350e+03
17,50,20,4.099573e+03
17,50,30,3.542505e+03
17,50,40,3.542505e+03
17,50,50,3.542505e+03
17,50,60,3.315655e+03
17,50,70,2.912987e+03
17,50,80,2.741698e+03
17,50,90,2.549486e+03
17,50,100,2.549486e+03
17,50,1,4.863730e+04
17,50,2,4.863730e+04
17,50,3,2.837780e+04
17,50,5,1.485405e+04
17,50,10,4.054908e+03
17,50,20,4.054908e+03
17,50,30,4.054908e+03
17,50,40,3.746999e+03
17,50,50,3.327403e+03
17,50,60,2.709227e+03
17,50,70,2.709227e+03
17,50,80,2.540235e+03
17,50,90,2.540235e+03
17,50,100,2.540235e+03
17,50,1,1.544064e+04
17,50,2,1.325058e+04
17,50,3,5.311511e+03
17,50,5,5.311511e+03
17,50,10,5.311511e+03
17,50,20,4.515167e+03
17,50,30,3.807317e+03
17,50,40,3.409932e+03
17,50,50,3.409932e+03
17,50,60,2.768231e+03
17,50,70,2.747634e+03
17,50,80,2.195019e+03
17,50,90,2.195019e+03
17,50,100,2.195019e+03
17,50,1,1.561530e+04
17,50,2,9.163241e+03
17,50,3,5.955358e+03
17,50,5,5.548815e+03
17,50,10,5.548815e+03
17,50,20,4.974368e+03
17,50,30,3.694273e+03
17,50,40,3.186722e+03
17,50,50,3.186722e+03
17,50,60,3.186722e+03
17,50,70,3.186722e+03
17,50,80,3.156191e+03
17,50,90,3.156191e+03
17,50,100,3.156191e+03
17,50,1,3.890187e+04
17,50,2,1.224446e+04
17,50,3,1.224446e+04
17,50,5,1.224446e+04
17,50,10,9.988742e+03
17,50,20,3.972118e+03
17,50,30,3.404353e+03
17,50,40,3.296832e+03
17,50,50,2.908474e+03
17,50,60,2.830269e+03
17,50,70,2.830269e+03
17,50,80,2.647042e+03
17,50,90,2.647042e+03
17,50,100,2.647042e+03
17,50,1,1.328136e+04
17,50,2,8.750658e+03
17,50,3,8.750658e+03
17,50,5,7.549983e+03
17,50,10,4.914637e+03
17,50,20,4.788132e+03
17,50,30,4.378379e+03
17,50,40,4.378379e+03
17,50,50,3.301418e+03
17,50,60,3.194482e+03
17,50,70,3.073780e+03
17,50,80,2.652421e+03
17,50,90,2.652421e+03
17,50,100,2.652421e+03
17,50,1,3.352431e+04
17,50,2,2.835287e+04
17,50,3,9.436736e+03
17,50,5,9.436736e+03
17,50,10,5.952000e+03
17,50,20,4.598147e+03
17,50,30,4.598147e+03
17,50,40,3.383986e+03
17,50,50,2.917832e+03
17,50,60,2.917832e+03
17,50,70,2.899883e+03
17,50,80,2.807284e+03
17,50,90,2.474566e+03
